receipt_reference,line_number,purchase_order_number,purchase_order_line_number,warehouse_code,receipt_date,quantity_received,quantity_rejected
GRN-2025-03890,1,PO-2025-01582,1,LIV,2025-08-12,42,0
GRN-2025-03891,1,PO-2025-01630,2,DAV,2025-08-12,291,3
GRN-2025-03892,1,PO-2025-01641,1,DAV,2025-08-12,26,0
GRN-2025-03893,1,PO-2025-01641,2,DAV,2025-08-12,71,0
GRN-2025-03894,1,PO-2025-01641,4,DAV,2025-08-12,46,0
GRN-2025-03895,1,PO-2025-01481,2,DAV,2025-08-13,2071,47
GRN-2025-03896,1,PO-2025-01481,3,DAV,2025-08-13,84,0
GRN-2025-03897,1,PO-2025-01486,1,BRS,2025-08-13,29,1
GRN-2025-03898,1,PO-2025-01487,2,LIV,2025-08-13,131,1
GRN-2025-03899,1,PO-2025-01487,3,LIV,2025-08-13,356,8
GRN-2025-03900,1,PO-2025-01503,2,DAV,2025-08-13,658,8
GRN-2025-03901,1,PO-2025-01603,1,DAV,2025-08-13,12,0
GRN-2025-03902,1,PO-2025-01646,1,DAV,2025-08-13,362,2
GRN-2025-03903,1,PO-2025-01647,1,BRS,2025-08-13,180,0
GRN-2025-03904,1,PO-2025-01650,2,WAR,2025-08-13,59,0
GRN-2025-03905,1,PO-2025-01633,1,WAR,2025-08-14,6,0
GRN-2025-03906,1,PO-2025-01648,1,DAV,2025-08-14,8,0
GRN-2025-03907,1,PO-2025-01648,2,DAV,2025-08-14,248,0
GRN-2025-03908,1,PO-2025-01648,3,DAV,2025-08-14,6,0
GRN-2025-03909,1,PO-2025-01648,4,DAV,2025-08-14,6,0
GRN-2025-03910,1,PO-2025-01650,1,WAR,2025-08-14,25,0
GRN-2025-03911,1,PO-2025-01652,1,BRS,2025-08-14,766,2
GRN-2025-03912,1,PO-2025-01652,2,BRS,2025-08-14,60,0
GRN-2025-03913,1,PO-2025-01487,1,LIV,2025-08-15,2088,30
GRN-2025-03914,1,PO-2025-01626,2,DAV,2025-08-15,53,1
GRN-2025-03915,1,PO-2025-01656,1,DAV,2025-08-15,54,0
GRN-2025-03916,1,PO-2025-01656,2,DAV,2025-08-15,8,0
GRN-2025-03917,1,PO-2025-01657,1,DAV,2025-08-15,145,0
GRN-2025-03918,1,PO-2025-01657,2,DAV,2025-08-15,6,0
GRN-2025-03919,1,PO-2025-01657,4,DAV,2025-08-15,4,0
GRN-2025-03920,1,PO-2025-01658,1,DAV,2025-08-15,21,0
GRN-2025-03921,1,PO-2025-01658,2,DAV,2025-08-15,12,0
GRN-2025-03922,1,PO-2025-01658,3,DAV,2025-08-15,7,0
GRN-2025-03923,1,PO-2025-01495,1,DAV,2025-08-18,23,1
GRN-2025-03924,1,PO-2025-01495,2,DAV,2025-08-18,110,4
GRN-2025-03925,1,PO-2025-01495,3,DAV,2025-08-18,1373,27
GRN-2025-03926,1,PO-2025-01496,2,WAR,2025-08-18,132,6
GRN-2025-03927,1,PO-2025-01496,3,WAR,2025-08-18,144,3
GRN-2025-03928,1,PO-2025-01630,2,DAV,2025-08-18,112,0
GRN-2025-03929,1,PO-2025-01660,1,WAR,2025-08-18,125,0
GRN-2025-03930,1,PO-2025-01649,1,DAV,2025-08-19,208,2
GRN-2025-03931,1,PO-2025-01657,3,DAV,2025-08-19,140,0
GRN-2025-03932,1,PO-2025-01664,2,DAV,2025-08-19,5,0
GRN-2025-03933,1,PO-2025-01638,1,BRS,2025-08-20,44,0
GRN-2025-03934,1,PO-2025-01638,2,BRS,2025-08-20,10,0
GRN-2025-03935,1,PO-2025-01663,1,DAV,2025-08-20,463,2
GRN-2025-03936,1,PO-2025-01663,2,DAV,2025-08-20,9,1
GRN-2025-03937,1,PO-2025-01663,3,DAV,2025-08-20,6,0
GRN-2025-03938,1,PO-2025-01664,1,DAV,2025-08-20,198,0
GRN-2025-03939,1,PO-2025-01664,3,DAV,2025-08-20,36,0
GRN-2025-03940,1,PO-2025-01666,2,DAV,2025-08-20,8,0
GRN-2025-03941,1,PO-2025-01476,2,DAV,2025-08-21,32,0
GRN-2025-03942,1,PO-2025-01598,1,BRS,2025-08-21,14,1
GRN-2025-03943,1,PO-2025-01630,1,DAV,2025-08-21,24,0
GRN-2025-03944,1,PO-2025-01666,1,DAV,2025-08-21,4,0
GRN-2025-03945,1,PO-2025-01666,3,DAV,2025-08-21,9,0
GRN-2025-03946,1,PO-2025-01666,4,DAV,2025-08-21,6,0
GRN-2025-03947,1,PO-2025-01671,3,WAR,2025-08-21,37,0
GRN-2025-03948,1,PO-2025-01481,4,DAV,2025-08-22,311,4
GRN-2025-03949,1,PO-2025-01580,2,BRS,2025-08-22,286,2
GRN-2025-03950,1,PO-2025-01642,1,DAV,2025-08-22,25,1
GRN-2025-03951,1,PO-2025-01651,1,WAR,2025-08-22,75,0
GRN-2025-03952,1,PO-2025-01651,2,WAR,2025-08-22,22,0
GRN-2025-03953,1,PO-2025-01671,1,WAR,2025-08-22,21,0
GRN-2025-03954,1,PO-2025-01671,2,WAR,2025-08-22,50,0
GRN-2025-03955,1,PO-2025-01671,4,WAR,2025-08-22,17,1
GRN-2025-03956,1,PO-2025-01672,1,BRS,2025-08-22,3,0
GRN-2025-03957,1,PO-2025-01672,2,BRS,2025-08-22,22,0
GRN-2025-03958,1,PO-2025-01672,3,BRS,2025-08-22,9,0
GRN-2025-03959,1,PO-2025-01496,1,WAR,2025-08-26,476,11
GRN-2025-03960,1,PO-2025-01592,3,WAR,2025-08-26,6,0
GRN-2025-03961,1,PO-2025-01655,2,DAV,2025-08-26,149,1
GRN-2025-03962,1,PO-2025-01673,1,DAV,2025-08-26,19,0
GRN-2025-03963,1,PO-2025-01677,1,BRS,2025-08-26,60,0
GRN-2025-03964,1,PO-2025-01424,1,DAV,2025-08-27,287,1
GRN-2025-03965,1,PO-2025-01514,1,WAR,2025-08-27,151,4
GRN-2025-03966,1,PO-2025-01570,4,DAV,2025-08-27,24,0
GRN-2025-03967,1,PO-2025-01645,2,DAV,2025-08-27,15,1
GRN-2025-03968,1,PO-2025-01649,2,DAV,2025-08-27,24,0
GRN-2025-03969,1,PO-2025-01649,3,DAV,2025-08-27,110,2
GRN-2025-03970,1,PO-2025-01649,4,DAV,2025-08-27,70,0
GRN-2025-03971,1,PO-2025-01653,1,BRS,2025-08-27,56,0
GRN-2025-03972,1,PO-2025-01678,1,DAV,2025-08-27,11,0
GRN-2025-03973,1,PO-2025-01678,2,DAV,2025-08-27,8,0
GRN-2025-03974,1,PO-2025-01680,1,BRS,2025-08-27,204,0
GRN-2025-03975,1,PO-2025-01680,2,BRS,2025-08-27,8,0
GRN-2025-03976,1,PO-2025-01680,3,BRS,2025-08-27,7,0
GRN-2025-03977,1,PO-2025-01681,1,BRS,2025-08-27,152,0
GRN-2025-03978,1,PO-2025-01638,1,BRS,2025-08-28,12,0
GRN-2025-03979,1,PO-2025-01641,3,DAV,2025-08-28,4,0
GRN-2025-03980,1,PO-2025-01655,1,DAV,2025-08-28,9,0
GRN-2025-03981,1,PO-2025-01655,3,DAV,2025-08-28,10,0
GRN-2025-03982,1,PO-2025-01659,1,DAV,2025-08-28,45,1
GRN-2025-03983,1,PO-2025-01659,2,DAV,2025-08-28,67,1
GRN-2025-03984,1,PO-2025-01684,1,DAV,2025-08-28,6,0
GRN-2025-03985,1,PO-2025-01684,2,DAV,2025-08-28,4,0
GRN-2025-03986,1,PO-2025-01686,1,DAV,2025-08-28,1981,3
GRN-2025-03987,1,PO-2025-01690,1,WAR,2025-08-28,100,0
GRN-2025-03988,1,PO-2025-01469,2,BRS,2025-08-29,138,0
GRN-2025-03989,1,PO-2025-01496,1,WAR,2025-08-29,300,4
GRN-2025-03990,1,PO-2025-01661,1,LIV,2025-08-29,30,2
GRN-2025-03991,1,PO-2025-01668,1,LIV,2025-08-29,227,1
GRN-2025-03992,1,PO-2025-01669,1,DAV,2025-08-29,2,0
GRN-2025-03993,1,PO-2025-01672,1,BRS,2025-08-29,2,0
GRN-2025-03994,1,PO-2025-01685,1,DAV,2025-08-29,3,0
GRN-2025-03995,1,PO-2025-01685,2,DAV,2025-08-29,112,1
GRN-2025-03996,1,PO-2025-01685,3,DAV,2025-08-29,7,0
GRN-2025-03997,1,PO-2025-01685,4,DAV,2025-08-29,21,0
GRN-2025-03998,1,PO-2025-01688,1,DAV,2025-08-29,8,0
GRN-2025-03999,1,PO-2025-01688,2,DAV,2025-08-29,80,1
GRN-2025-04000,1,PO-2025-01692,1,WAR,2025-08-29,130,0
GRN-2025-04001,1,PO-2025-01692,2,WAR,2025-08-29,1661,3
GRN-2025-04002,1,PO-2025-01693,1,WAR,2025-08-29,207,1
GRN-2025-04003,1,PO-2025-01693,2,WAR,2025-08-29,42,0
GRN-2025-04004,1,PO-2025-01693,3,WAR,2025-08-29,120,0
GRN-2025-04005,1,PO-2025-01509,1,LIV,2025-09-01,368,10
GRN-2025-04006,1,PO-2025-01514,1,WAR,2025-09-01,115,3
GRN-2025-04007,1,PO-2025-01609,1,DAV,2025-09-01,13,1
GRN-2025-04008,1,PO-2025-01662,1,DAV,2025-09-01,5,1
GRN-2025-04009,1,PO-2025-01695,1,DAV,2025-09-01,672,0
GRN-2025-04010,1,PO-2025-01695,2,DAV,2025-09-01,21,0
GRN-2025-04011,1,PO-2025-01696,1,DAV,2025-09-01,4,0
GRN-2025-04012,1,PO-2025-01696,2,DAV,2025-09-01,44,0
GRN-2025-04013,1,PO-2025-01696,3,DAV,2025-09-01,208,0
GRN-2025-04014,1,PO-2025-01532,1,WAR,2025-09-02,64,2
GRN-2025-04015,1,PO-2025-01645,3,DAV,2025-09-02,24,0
GRN-2025-04016,1,PO-2025-01665,1,WAR,2025-09-02,14,0
GRN-2025-04017,1,PO-2025-01667,1,BRS,2025-09-02,98,0
GRN-2025-04018,1,PO-2025-01669,3,DAV,2025-09-02,54,0
GRN-2025-04019,1,PO-2025-01481,1,DAV,2025-09-03,4,1
GRN-2025-04020,1,PO-2025-01645,1,DAV,2025-09-03,55,0
GRN-2025-04021,1,PO-2025-01667,2,BRS,2025-09-03,55,0
GRN-2025-04022,1,PO-2025-01699,1,DAV,2025-09-03,20,1
GRN-2025-04023,1,PO-2025-01699,2,DAV,2025-09-03,3,0
GRN-2025-04024,1,PO-2025-01700,2,DAV,2025-09-03,4,0
GRN-2025-04025,1,PO-2025-01532,2,WAR,2025-09-04,150,4
GRN-2025-04026,1,PO-2025-01669,1,DAV,2025-09-04,2,0
GRN-2025-04027,1,PO-2025-01669,2,DAV,2025-09-04,297,3
GRN-2025-04028,1,PO-2025-01704,1,WAR,2025-09-04,16,0
GRN-2025-04029,1,PO-2025-01704,2,WAR,2025-09-04,150,0
GRN-2025-04030,1,PO-2025-01705,1,BRS,2025-09-04,8,0
GRN-2025-04031,1,PO-2025-01705,2,BRS,2025-09-04,36,0
GRN-2025-04032,1,PO-2025-01705,3,BRS,2025-09-04,32,0
GRN-2025-04033,1,PO-2025-01706,1,BRS,2025-09-04,38,0
GRN-2025-04034,1,PO-2025-01707,1,LIV,2025-09-04,189,1
GRN-2025-04035,1,PO-2025-01603,1,DAV,2025-09-05,10,0
GRN-2025-04036,1,PO-2025-01674,1,DAV,2025-09-05,26,0
GRN-2025-04037,1,PO-2025-01674,2,DAV,2025-09-05,5,0
GRN-2025-04038,1,PO-2025-01687,1,DAV,2025-09-05,134,1
GRN-2025-04039,1,PO-2025-01709,1,BRS,2025-09-05,13,0
GRN-2025-04040,1,PO-2025-01709,2,BRS,2025-09-05,36,0
GRN-2025-04041,1,PO-2025-01487,4,LIV,2025-09-08,340,8
GRN-2025-04042,1,PO-2025-01668,2,LIV,2025-09-08,126,0
GRN-2025-04043,1,PO-2025-01700,1,DAV,2025-09-08,6,0
GRN-2025-04044,1,PO-2025-01702,1,LIV,2025-09-08,175,0
GRN-2025-04045,1,PO-2025-01712,1,BRS,2025-09-08,66,0
GRN-2025-04046,1,PO-2025-01714,1,BRS,2025-09-08,152,0
GRN-2025-04047,1,PO-2025-01717,1,DAV,2025-09-08,36,0
GRN-2025-04048,1,PO-2025-01716,1,DAV,2025-09-09,112,0
GRN-2025-04049,1,PO-2025-01716,2,DAV,2025-09-09,180,0
GRN-2025-04050,1,PO-2025-01716,3,DAV,2025-09-09,53,1
GRN-2025-04051,1,PO-2025-01718,1,BRS,2025-09-09,150,0
GRN-2025-04052,1,PO-2025-01580,1,BRS,2025-09-10,847,11
GRN-2025-04053,1,PO-2025-01645,2,DAV,2025-09-10,8,0
GRN-2025-04054,1,PO-2025-01689,1,DAV,2025-09-10,8,0
GRN-2025-04055,1,PO-2025-01697,1,WAR,2025-09-10,180,2
GRN-2025-04056,1,PO-2025-01719,1,DAV,2025-09-10,248,0
GRN-2025-04057,1,PO-2025-01719,2,DAV,2025-09-10,18,0
GRN-2025-04058,1,PO-2025-01719,3,DAV,2025-09-10,53,0
GRN-2025-04059,1,PO-2025-01719,4,DAV,2025-09-10,197,1
GRN-2025-04060,1,PO-2025-01720,1,DAV,2025-09-10,167,1
GRN-2025-04061,1,PO-2025-01723,1,LIV,2025-09-10,272,0
GRN-2025-04062,1,PO-2025-01663,2,DAV,2025-09-11,5,0
GRN-2025-04063,1,PO-2025-01671,2,WAR,2025-09-11,16,0
GRN-2025-04064,1,PO-2025-01708,1,WAR,2025-09-11,104,0
GRN-2025-04065,1,PO-2025-01724,1,DAV,2025-09-11,232,0
GRN-2025-04066,1,PO-2025-01724,2,DAV,2025-09-11,171,0
GRN-2025-04067,1,PO-2025-01726,1,WAR,2025-09-11,69,0
GRN-2025-04068,1,PO-2025-01730,1,BRS,2025-09-11,156,0
GRN-2025-04069,1,PO-2025-01694,1,BRS,2025-09-12,24,0
GRN-2025-04070,1,PO-2025-01697,2,WAR,2025-09-12,36,0
GRN-2025-04071,1,PO-2025-01706,1,BRS,2025-09-12,22,0
GRN-2025-04072,1,PO-2025-01744,1,BRS,2025-09-12,72,0
GRN-2025-04073,1,PO-2025-01684,2,DAV,2025-09-15,2,0
GRN-2025-04074,1,PO-2025-01701,1,DAV,2025-09-15,35,0
GRN-2025-04075,1,PO-2025-01733,1,BRS,2025-09-15,59,1
GRN-2025-04076,1,PO-2025-01578,1,WAR,2025-09-16,47,1
GRN-2025-04077,1,PO-2025-01734,1,DAV,2025-09-16,8,0
GRN-2025-04078,1,PO-2025-01736,1,DAV,2025-09-16,62,0
GRN-2025-04079,1,PO-2025-01736,2,DAV,2025-09-16,36,0
GRN-2025-04080,1,PO-2025-01736,3,DAV,2025-09-16,8,0
GRN-2025-04081,1,PO-2025-01672,2,BRS,2025-09-17,14,0
GRN-2025-04082,1,PO-2025-01685,2,DAV,2025-09-17,42,0
GRN-2025-04083,1,PO-2025-01740,1,DAV,2025-09-17,21,0
GRN-2025-04084,1,PO-2025-01740,2,DAV,2025-09-17,8,0
GRN-2025-04085,1,PO-2025-01741,1,DAV,2025-09-17,6,0
GRN-2025-04086,1,PO-2025-01741,2,DAV,2025-09-17,30,0
GRN-2025-04087,1,PO-2025-01741,3,DAV,2025-09-17,5,0
GRN-2025-04088,1,PO-2025-01742,1,WAR,2025-09-17,200,0
GRN-2025-04089,1,PO-2025-01747,2,BRS,2025-09-17,5,0
GRN-2025-04090,1,PO-2025-01570,1,DAV,2025-09-18,357,7
GRN-2025-04091,1,PO-2025-01691,1,WAR,2025-09-18,25,0
GRN-2025-04092,1,PO-2025-01746,1,DAV,2025-09-18,44,0
GRN-2025-04093,1,PO-2025-01747,1,BRS,2025-09-18,9,0
GRN-2025-04094,1,PO-2025-01747,3,BRS,2025-09-18,7,0
GRN-2025-04095,1,PO-2025-01747,4,BRS,2025-09-18,371,1
GRN-2025-04096,1,PO-2025-01748,1,BRS,2025-09-18,32,1
GRN-2025-04097,1,PO-2025-01728,3,DAV,2025-09-19,24,0
GRN-2025-04098,1,PO-2025-01738,2,BRS,2025-09-19,55,1
GRN-2025-04099,1,PO-2025-01751,2,DAV,2025-09-19,8,0
GRN-2025-04100,1,PO-2025-01751,3,DAV,2025-09-19,6,0
GRN-2025-04101,1,PO-2025-01570,2,DAV,2025-09-22,150,4
GRN-2025-04102,1,PO-2025-01570,3,DAV,2025-09-22,71,1
GRN-2025-04103,1,PO-2025-01581,1,LIV,2025-09-22,66,0
GRN-2025-04104,1,PO-2025-01687,1,DAV,2025-09-22,45,0
GRN-2025-04105,1,PO-2025-01696,1,DAV,2025-09-22,2,0
GRN-2025-04106,1,PO-2025-01703,2,DAV,2025-09-22,37,0
GRN-2025-04107,1,PO-2025-01715,1,DAV,2025-09-22,26,0
GRN-2025-04108,1,PO-2025-01721,1,BRS,2025-09-22,54,0
GRN-2025-04109,1,PO-2025-01587,1,BRS,2025-09-23,367,5
GRN-2025-04110,1,PO-2025-01705,3,BRS,2025-09-23,21,2
GRN-2025-04111,1,PO-2025-01725,1,DAV,2025-09-23,149,1
GRN-2025-04112,1,PO-2025-01727,1,WAR,2025-09-23,74,1
GRN-2025-04113,1,PO-2025-01736,3,DAV,2025-09-23,7,0
GRN-2025-04114,1,PO-2025-01751,1,DAV,2025-09-23,54,0
GRN-2025-04115,1,PO-2025-01754,1,WAR,2025-09-23,23,0
GRN-2025-04116,1,PO-2025-01754,2,WAR,2025-09-23,403,2
GRN-2025-04117,1,PO-2025-01368,1,DAV,2025-09-24,361,11
GRN-2025-04118,1,PO-2025-01564,1,LIV,2025-09-24,110,2
GRN-2025-04119,1,PO-2025-01703,1,DAV,2025-09-24,10,0
GRN-2025-04120,1,PO-2025-01703,3,DAV,2025-09-24,21,0
GRN-2025-04121,1,PO-2025-01703,4,DAV,2025-09-24,54,1
GRN-2025-04122,1,PO-2025-01728,2,DAV,2025-09-24,6,0
GRN-2025-04123,1,PO-2025-01738,1,BRS,2025-09-24,10,0
GRN-2025-04124,1,PO-2025-01755,1,DAV,2025-09-24,247,1
GRN-2025-04125,1,PO-2025-01755,2,DAV,2025-09-24,509,1
GRN-2025-04126,1,PO-2025-01755,3,DAV,2025-09-24,54,0
GRN-2025-04127,1,PO-2025-01760,1,BRS,2025-09-24,204,0
GRN-2025-04128,1,PO-2025-01760,2,BRS,2025-09-24,36,0
GRN-2025-04129,1,PO-2025-01760,3,BRS,2025-09-24,18,0
GRN-2025-04130,1,PO-2025-01760,4,BRS,2025-09-24,150,0
GRN-2025-04131,1,PO-2025-01691,1,WAR,2025-09-25,13,0
GRN-2025-04132,1,PO-2025-01763,1,DAV,2025-09-25,7,0
GRN-2025-04133,1,PO-2025-01766,1,WAR,2025-09-25,151,1
GRN-2025-04134,1,PO-2025-01766,2,WAR,2025-09-25,260,0
GRN-2025-04135,1,PO-2025-01766,3,WAR,2025-09-25,25,0
GRN-2025-04136,1,PO-2025-01766,4,WAR,2025-09-25,16,0
GRN-2025-04137,1,PO-2025-01767,1,BRS,2025-09-25,5,0
GRN-2025-04138,1,PO-2025-01767,2,BRS,2025-09-25,13,0
GRN-2025-04139,1,PO-2025-01577,1,LIV,2025-09-26,1364,36
GRN-2025-04140,1,PO-2025-01590,1,DAV,2025-09-26,162,6
GRN-2025-04141,1,PO-2025-01593,1,WAR,2025-09-26,176,6
GRN-2025-04142,1,PO-2025-01594,1,BRS,2025-09-26,65,1
GRN-2025-04143,1,PO-2025-01682,1,BRS,2025-09-26,15,0
GRN-2025-04144,1,PO-2025-01711,1,DAV,2025-09-26,15,0
GRN-2025-04145,1,PO-2025-01728,1,DAV,2025-09-26,24,0
GRN-2025-04146,1,PO-2025-01737,1,WAR,2025-09-26,20,0
GRN-2025-04147,1,PO-2025-01738,3,BRS,2025-09-26,98,0
GRN-2025-04148,1,PO-2025-01738,4,BRS,2025-09-26,31,0
GRN-2025-04149,1,PO-2025-01768,1,DAV,2025-09-26,11,0
GRN-2025-04150,1,PO-2025-01769,1,WAR,2025-09-26,45,0
GRN-2025-04151,1,PO-2025-01769,2,WAR,2025-09-26,40,0
GRN-2025-04152,1,PO-2025-01743,1,BRS,2025-09-29,9,0
GRN-2025-04153,1,PO-2025-01771,1,DAV,2025-09-29,54,0
GRN-2025-04154,1,PO-2025-01771,2,DAV,2025-09-29,51,0
GRN-2025-04155,1,PO-2025-01774,1,WAR,2025-09-29,231,0
GRN-2025-04156,1,PO-2025-01774,2,WAR,2025-09-29,100,0
GRN-2025-04157,1,PO-2025-01774,3,WAR,2025-09-29,47,0
GRN-2025-04158,1,PO-2025-01593,2,WAR,2025-09-30,1636,30
GRN-2025-04159,1,PO-2025-01741,2,DAV,2025-09-30,24,0
GRN-2025-04160,1,PO-2025-01757,4,DAV,2025-09-30,5,0
GRN-2025-04161,1,PO-2025-01772,2,DAV,2025-09-30,12,0
GRN-2025-04162,1,PO-2025-01776,1,DAV,2025-09-30,6,0
GRN-2025-04163,1,PO-2025-01503,1,DAV,2025-10-01,195,3
GRN-2025-04164,1,PO-2025-01607,1,LIV,2025-10-01,135,3
GRN-2025-04165,1,PO-2025-01719,2,DAV,2025-10-01,8,0
GRN-2025-04166,1,PO-2025-01738,4,BRS,2025-10-01,9,0
GRN-2025-04167,1,PO-2025-01754,1,WAR,2025-10-01,13,0
GRN-2025-04168,1,PO-2025-01778,1,DAV,2025-10-01,232,0
GRN-2025-04169,1,PO-2025-01778,2,DAV,2025-10-01,29,0
GRN-2025-04170,1,PO-2025-01778,3,DAV,2025-10-01,4,0
GRN-2025-04171,1,PO-2025-01778,4,DAV,2025-10-01,8,0
GRN-2025-04172,1,PO-2025-01780,1,BRS,2025-10-01,5,0
GRN-2025-04173,1,PO-2025-01780,2,BRS,2025-10-01,33,0
GRN-2025-04174,1,PO-2025-01737,1,WAR,2025-10-02,9,0
GRN-2025-04175,1,PO-2025-01752,1,WAR,2025-10-02,22,0
GRN-2025-04176,1,PO-2025-01782,2,DAV,2025-10-02,8,0
GRN-2025-04177,1,PO-2025-01783,1,WAR,2025-10-02,424,1
GRN-2025-04178,1,PO-2025-01783,2,WAR,2025-10-02,53,1
GRN-2025-04179,1,PO-2025-01784,1,WAR,2025-10-02,156,0
GRN-2025-04180,1,PO-2025-01785,1,WAR,2025-10-02,150,0
GRN-2025-04181,1,PO-2025-01785,2,WAR,2025-10-02,597,3
GRN-2025-04182,1,PO-2025-01620,1,BRS,2025-10-03,146,1
GRN-2025-04183,1,PO-2025-01620,2,BRS,2025-10-03,772,19
GRN-2025-04184,1,PO-2025-01753,1,DAV,2025-10-03,7,1
GRN-2025-04185,1,PO-2025-01756,1,DAV,2025-10-03,179,1
GRN-2025-04186,1,PO-2025-01759,3,WAR,2025-10-03,25,1
GRN-2025-04187,1,PO-2025-01787,1,DAV,2025-10-03,120,0
GRN-2025-04188,1,PO-2025-01787,2,DAV,2025-10-03,363,1
GRN-2025-04189,1,PO-2025-01787,3,DAV,2025-10-03,54,0
GRN-2025-04190,1,PO-2025-01787,4,DAV,2025-10-03,112,0
GRN-2025-04191,1,PO-2025-01790,1,BRS,2025-10-03,9,0
GRN-2025-04192,1,PO-2025-01790,2,BRS,2025-10-03,151,1
GRN-2025-04193,1,PO-2025-01756,2,DAV,2025-10-06,24,0
GRN-2025-04194,1,PO-2025-01757,2,DAV,2025-10-06,26,0
GRN-2025-04195,1,PO-2025-01757,3,DAV,2025-10-06,42,0
GRN-2025-04196,1,PO-2025-01758,1,DAV,2025-10-06,46,0
GRN-2025-04197,1,PO-2025-01758,2,DAV,2025-10-06,111,1
GRN-2025-04198,1,PO-2025-01758,3,DAV,2025-10-06,9,0
GRN-2025-04199,1,PO-2025-01758,4,DAV,2025-10-06,46,0
GRN-2025-04200,1,PO-2025-01793,2,DAV,2025-10-06,36,0
GRN-2025-04201,1,PO-2025-01793,3,DAV,2025-10-06,14,0
GRN-2025-04202,1,PO-2025-01794,1,DAV,2025-10-06,170,1
GRN-2025-04203,1,PO-2025-01625,1,DAV,2025-10-07,161,7
GRN-2025-04204,1,PO-2025-01629,1,LIV,2025-10-07,399,9
GRN-2025-04205,1,PO-2025-01629,2,LIV,2025-10-07,614,15
GRN-2025-04206,1,PO-2025-01772,3,DAV,2025-10-07,35,0
GRN-2025-04207,1,PO-2025-01797,1,DAV,2025-10-07,1979,5
GRN-2025-04208,1,PO-2025-01797,2,DAV,2025-10-07,19,0
GRN-2025-04209,1,PO-2025-01797,3,DAV,2025-10-07,140,0
GRN-2025-04210,1,PO-2025-01797,4,DAV,2025-10-07,145,0
GRN-2025-04211,1,PO-2025-01801,1,BRS,2025-10-07,36,0
GRN-2025-04212,1,PO-2025-01607,2,LIV,2025-10-08,850,20
GRN-2025-04213,1,PO-2025-01756,3,DAV,2025-10-08,788,7
GRN-2025-04214,1,PO-2025-01793,1,DAV,2025-10-08,19,0
GRN-2025-04215,1,PO-2025-01802,1,WAR,2025-10-08,275,0
GRN-2025-04216,1,PO-2025-01802,2,WAR,2025-10-08,15,0
GRN-2025-04217,1,PO-2025-01803,1,WAR,2025-10-08,129,1
GRN-2025-04218,1,PO-2025-01803,2,WAR,2025-10-08,56,0
GRN-2025-04219,1,PO-2025-01804,1,WAR,2025-10-08,66,0
GRN-2025-04220,1,PO-2025-01804,2,WAR,2025-10-08,150,0
GRN-2025-04221,1,PO-2025-01804,3,WAR,2025-10-08,13,0
GRN-2025-04222,1,PO-2025-01805,1,BRS,2025-10-08,13,0
GRN-2025-04223,1,PO-2025-01809,3,DAV,2025-10-08,24,0
GRN-2025-04224,1,PO-2025-01750,1,DAV,2025-10-09,14,1
GRN-2025-04225,1,PO-2025-01772,1,DAV,2025-10-09,179,1
GRN-2025-04226,1,PO-2025-01772,4,DAV,2025-10-09,4,0
GRN-2025-04227,1,PO-2025-01796,2,DAV,2025-10-09,15,0
GRN-2025-04228,1,PO-2025-01799,2,WAR,2025-10-09,29,0
GRN-2025-04229,1,PO-2025-01807,1,DAV,2025-10-09,26,0
GRN-2025-04230,1,PO-2025-01807,2,DAV,2025-10-09,4,0
GRN-2025-04231,1,PO-2025-01807,3,DAV,2025-10-09,44,0
GRN-2025-04232,1,PO-2025-01807,4,DAV,2025-10-09,6,0
GRN-2025-04233,1,PO-2025-01810,1,DAV,2025-10-09,18,0
GRN-2025-04234,1,PO-2025-01703,1,DAV,2025-10-10,5,0
GRN-2025-04235,1,PO-2025-01757,1,DAV,2025-10-10,210,0
GRN-2025-04236,1,PO-2025-01777,1,BRS,2025-10-10,55,1
GRN-2025-04237,1,PO-2025-01777,2,BRS,2025-10-10,24,0
GRN-2025-04238,1,PO-2025-01791,1,BRS,2025-10-10,72,0
GRN-2025-04239,1,PO-2025-01809,1,DAV,2025-10-10,21,0
GRN-2025-04240,1,PO-2025-01809,2,DAV,2025-10-10,3,0
GRN-2025-04241,1,PO-2025-01810,2,DAV,2025-10-10,37,0
GRN-2025-04242,1,PO-2025-01810,3,DAV,2025-10-10,24,0
GRN-2025-04243,1,PO-2025-01813,1,BRS,2025-10-10,152,0
GRN-2025-04244,1,PO-2025-01813,2,BRS,2025-10-10,36,0
GRN-2025-04245,1,PO-2025-01813,3,BRS,2025-10-10,5,0
GRN-2025-04246,1,PO-2025-01815,3,DAV,2025-10-10,104,0
GRN-2025-04247,1,PO-2025-01761,1,BRS,2025-10-13,17,0
GRN-2025-04248,1,PO-2025-01774,1,WAR,2025-10-13,106,1
GRN-2025-04249,1,PO-2025-01780,2,BRS,2025-10-13,22,0
GRN-2025-04250,1,PO-2025-01781,1,LIV,2025-10-13,265,1
GRN-2025-04251,1,PO-2025-01788,1,DAV,2025-10-13,24,0
GRN-2025-04252,1,PO-2025-01814,1,LIV,2025-10-13,100,0
GRN-2025-04253,1,PO-2025-01815,2,DAV,2025-10-13,80,0
GRN-2025-04254,1,PO-2025-01821,2,WAR,2025-10-13,109,1
GRN-2025-04255,1,PO-2025-01635,1,WAR,2025-10-14,42,0
