movement_id,sku,warehouse_code,movement_date,movement_type,quantity,unit_cost_gbp,source_document
32134,TOOL-1077,BRS,2025-08-15,Sales issue,-13,1.94,SO-2025-08030
32135,RENW-1100,LIV,2025-08-15,Sales issue,-1,656.83,SO-2025-08032
32136,ELEC-1204,LIV,2025-08-15,Sales issue,-6,17.46,SO-2025-08032
32137,TOOL-1128,LIV,2025-08-15,Sales issue,-5,2.11,SO-2025-08032
32138,TOOL-1128,DAV,2025-08-15,Sales issue,-6,2.9,SO-2025-08035
32139,VENT-1119,DAV,2025-08-15,Sales issue,-2,627.13,SO-2025-08035
32140,VENT-1095,DAV,2025-08-15,Sales issue,-2,164.92,SO-2025-08038
32141,VENT-1199,DAV,2025-08-15,Sales issue,-2,65.05,SO-2025-08038
32142,ELEC-1088,DAV,2025-08-15,Sales issue,-24,12.47,SO-2025-08038
32143,VENT-1019,DAV,2025-08-15,Sales issue,-5,57.4,SO-2025-08038
32144,PIPE-1150,DAV,2025-08-15,Sales issue,-97,0.29,SO-2025-08038
32145,VALV-1056,WAR,2025-08-15,Sales issue,-8,25.12,SO-2025-08040
32146,PIPE-1061,WAR,2025-08-15,Sales issue,-183,1.66,SO-2025-08042
32147,RENW-1100,WAR,2025-08-15,Sales issue,-2,653.27,SO-2025-08042
32148,ELEC-1008,WAR,2025-08-15,Sales issue,-14,4.42,SO-2025-08042
32149,ELEC-1143,WAR,2025-08-15,Sales issue,-12,12.79,SO-2025-08042
32150,TOOL-1087,WAR,2025-08-15,Sales issue,-10,2.55,SO-2025-08042
32151,PIPE-1044,WAR,2025-08-15,Sales issue,-40,12.37,SO-2025-08044
32152,TOOL-1149,WAR,2025-08-15,Sales issue,-21,2.44,SO-2025-08044
32153,RENW-1000,WAR,2025-08-15,Sales issue,-1,1712.45,SO-2025-08044
32154,TOOL-1031,WAR,2025-08-15,Sales issue,-8,11.09,SO-2025-08044
32155,DRAIN-1113,BRS,2025-08-15,Sales issue,-19,11.58,SO-2025-08047
32156,VALV-1065,BRS,2025-08-15,Sales issue,-5,93.23,SO-2025-08047
32157,ELEC-1088,BRS,2025-08-15,Sales issue,-17,10.49,SO-2025-08047
32158,ELEC-1049,BRS,2025-08-15,Sales issue,-36,34.82,SO-2025-08049
32159,VENT-1019,BRS,2025-08-15,Sales issue,-1,57.4,SO-2025-08049
32160,PIPE-1150,BRS,2025-08-15,Sales issue,-26,0.29,SO-2025-08049
32161,VALV-1091,BRS,2025-08-15,Sales issue,-8,52.07,SO-2025-08049
32162,TOOL-1071,BRS,2025-08-15,Sales issue,-35,2.74,SO-2025-08050
32163,TOOL-1128,BRS,2025-08-15,Sales issue,-10,2.96,SO-2025-08050
32164,VENT-1119,BRS,2025-08-15,Sales issue,-3,636.97,SO-2025-08050
32165,PIPE-1201,BRS,2025-08-15,Sales issue,-59,11.67,SO-2025-08050
32166,TOOL-1128,BRS,2025-08-15,Sales issue,-12,2.96,SO-2025-08051
32167,DRAIN-1158,BRS,2025-08-15,Sales issue,-5,78.18,SO-2025-08051
32168,RENW-1000,DAV,2025-08-15,Transfer out,-2,1685.9,TRF-2025-0323
32169,RENW-1000,WAR,2025-08-15,Transfer in,2,1685.9,TRF-2025-0323
32170,VENT-1168,DAV,2025-08-18,Goods receipt,23,154.76,PO-2025-01495
32171,DRAIN-1113,DAV,2025-08-18,Goods receipt,110,11.73,PO-2025-01495
32172,PIPE-1109,DAV,2025-08-18,Goods receipt,1373,2.69,PO-2025-01495
32173,VALV-1192,WAR,2025-08-18,Goods receipt,132,29.41,PO-2025-01496
32174,TOOL-1031,WAR,2025-08-18,Goods receipt,144,11.16,PO-2025-01496
32175,PIPE-1061,DAV,2025-08-18,Goods receipt,112,2.06,PO-2025-01630
32176,ELEC-1088,WAR,2025-08-18,Goods receipt,125,13.33,PO-2025-01660
32177,PIPE-1201,LIV,2025-08-18,Customer return,61,9.69,SO-2025-07847
32178,RENW-1087,DAV,2025-08-18,Sales issue,-1,787.01,SO-2025-08020
32179,PIPE-1029,DAV,2025-08-18,Sales issue,-86,4.38,SO-2025-08022
32180,VENT-1103,DAV,2025-08-18,Sales issue,-2,179.4,SO-2025-08022
32181,VENT-1009,DAV,2025-08-18,Sales issue,-3,504.86,SO-2025-08022
32182,VENT-1084,DAV,2025-08-18,Sales issue,-3,39.3,SO-2025-08022
32183,RENW-1192,DAV,2025-08-18,Sales issue,-4,1377.1,SO-2025-08036
32184,RENW-1212,DAV,2025-08-18,Sales issue,-1,1975.84,SO-2025-08037
32185,PIPE-1044,DAV,2025-08-18,Sales issue,-51,12.63,SO-2025-08037
32186,TOOL-1128,DAV,2025-08-18,Sales issue,-14,2.9,SO-2025-08037
32187,PIPE-1061,DAV,2025-08-18,Sales issue,-29,2.06,SO-2025-08039
32188,HEAT-1192,DAV,2025-08-18,Sales issue,-1,259.55,SO-2025-08039
32189,RENW-1100,DAV,2025-08-18,Sales issue,-1,766.26,SO-2025-08039
32190,ELEC-1025,WAR,2025-08-18,Sales issue,-17,29.28,SO-2025-08041
32191,PIPE-1201,WAR,2025-08-18,Sales issue,-33,11.19,SO-2025-08041
32192,DRAIN-1204,WAR,2025-08-18,Sales issue,-10,5.08,SO-2025-08041
32193,TOOL-1067,WAR,2025-08-18,Sales issue,-9,5.94,SO-2025-08041
32194,HEAT-1082,WAR,2025-08-18,Sales issue,-3,207.21,SO-2025-08043
32195,ELEC-1204,WAR,2025-08-18,Sales issue,-20,17.21,SO-2025-08043
32196,TOOL-1201,WAR,2025-08-18,Sales issue,-7,11.93,SO-2025-08043
32197,DRAIN-1179,WAR,2025-08-18,Sales issue,-8,121.66,SO-2025-08043
32198,VENT-1095,BRS,2025-08-18,Sales issue,-3,168.52,SO-2025-08045
32199,PIPE-1044,BRS,2025-08-18,Sales issue,-40,11.17,SO-2025-08045
32200,RENW-1100,BRS,2025-08-18,Sales issue,-2,769.64,SO-2025-08046
32201,VENT-1214,BRS,2025-08-18,Sales issue,-2,160.41,SO-2025-08046
32202,HEAT-1082,BRS,2025-08-18,Sales issue,-1,206.22,SO-2025-08048
32203,PIPE-1064,BRS,2025-08-18,Sales issue,-18,8.21,SO-2025-08048
32204,PIPE-1064,DAV,2025-08-18,Sales issue,-39,8.16,SO-2025-08053
32205,DRAIN-1122,DAV,2025-08-18,Sales issue,-3,38.97,SO-2025-08053
32206,VENT-1119,DAV,2025-08-18,Sales issue,-2,627.13,SO-2025-08053
32207,TOOL-1175,DAV,2025-08-18,Sales issue,-85,2.28,SO-2025-08055
32208,VENT-1009,DAV,2025-08-18,Sales issue,-12,504.86,SO-2025-08055
32209,PIPE-1201,DAV,2025-08-18,Sales issue,-154,11.66,SO-2025-08055
32210,PIPE-1017,DAV,2025-08-18,Sales issue,-91,0.49,SO-2025-08057
32211,VENT-1095,DAV,2025-08-18,Sales issue,-5,164.92,SO-2025-08059
32212,VENT-1141,DAV,2025-08-18,Sales issue,-2,166.19,SO-2025-08059
32213,DRAIN-1179,DAV,2025-08-18,Sales issue,-7,103.59,SO-2025-08059
32214,PIPE-1101,DAV,2025-08-18,Sales issue,-36,1.42,SO-2025-08059
32215,HEAT-1203,DAV,2025-08-18,Sales issue,-1,582.9,SO-2025-08059
32216,HEAT-1200,DAV,2025-08-18,Sales issue,-2,948.57,SO-2025-08059
32217,PIPE-1168,WAR,2025-08-18,Sales issue,-51,0.7,SO-2025-08060
32218,TOOL-1149,WAR,2025-08-18,Sales issue,-9,2.44,SO-2025-08060
32219,RENW-1087,WAR,2025-08-18,Sales issue,-1,1191.42,SO-2025-08060
32220,ELEC-1214,WAR,2025-08-18,Sales issue,-16,1.39,SO-2025-08061
32221,PIPE-1201,WAR,2025-08-18,Sales issue,-36,11.19,SO-2025-08062
32222,HEAT-1142,BRS,2025-08-18,Sales issue,-1,426.54,SO-2025-08063
32223,TOOL-1128,BRS,2025-08-18,Sales issue,-18,2.96,SO-2025-08063
32224,VALV-1110,BRS,2025-08-18,Sales issue,-4,11.87,SO-2025-08064
32225,PIPE-1201,BRS,2025-08-18,Sales issue,-42,11.67,SO-2025-08064
32226,VALV-1121,BRS,2025-08-18,Sales issue,-6,82.52,SO-2025-08064
32227,VENT-1095,BRS,2025-08-18,Sales issue,-4,168.52,SO-2025-08064
32228,VALV-1084,BRS,2025-08-18,Sales issue,-4,81.8,SO-2025-08064
32229,RENW-1087,BRS,2025-08-18,Sales issue,-1,989.81,SO-2025-08064
32230,HEAT-1082,BRS,2025-08-18,Sales issue,-3,206.22,SO-2025-08065
32231,VENT-1084,BRS,2025-08-18,Sales issue,-2,31.01,SO-2025-08065
32232,VENT-1214,BRS,2025-08-18,Sales issue,-6,160.41,SO-2025-08066
32233,PIPE-1168,BRS,2025-08-18,Sales issue,-61,1.04,SO-2025-08066
32234,VENT-1084,BRS,2025-08-18,Sales issue,-6,31.01,SO-2025-08066
32235,TOOL-1071,BRS,2025-08-18,Sales issue,-12,2.74,SO-2025-08066
32236,ELEC-1094,BRS,2025-08-18,Sales issue,-10,2.33,SO-2025-08067
32237,TOOL-1077,BRS,2025-08-18,Sales issue,-13,1.94,SO-2025-08067
32238,RENW-1000,BRS,2025-08-18,Sales issue,-1,1359.4,SO-2025-08067
32239,DRAIN-1179,BRS,2025-08-18,Sales issue,-5,122.33,SO-2025-08067
32240,VENT-1084,BRS,2025-08-18,Sales issue,-1,31.01,SO-2025-08067
32241,VENT-1095,BRS,2025-08-18,Sales issue,-1,168.52,SO-2025-08067
32242,TOOL-1067,BRS,2025-08-18,Sales issue,-19,6.02,SO-2025-08067
32243,PIPE-1214,BRS,2025-08-18,Sales issue,-44,0.42,SO-2025-08067
32244,DRAIN-1095,LIV,2025-08-18,Sales issue,-7,100.94,SO-2025-08068
32245,RENW-1087,LIV,2025-08-18,Sales issue,-1,997.06,SO-2025-08068
32246,TOOL-1128,LIV,2025-08-18,Sales issue,-21,2.11,SO-2025-08068
32247,DRAIN-1158,LIV,2025-08-18,Sales issue,-4,59.56,SO-2025-08069
32248,TOOL-1067,LIV,2025-08-18,Sales issue,-17,6.92,SO-2025-08069
32249,VENT-1119,LIV,2025-08-18,Sales issue,-1,631.16,SO-2025-08069
32250,VALV-1121,LIV,2025-08-18,Sales issue,-3,82.47,SO-2025-08069
32251,PIPE-1025,LIV,2025-08-18,Sales issue,-143,1.9,SO-2025-08069
32252,PIPE-1206,LIV,2025-08-18,Sales issue,-52,0.55,SO-2025-08069
32253,DRAIN-1179,LIV,2025-08-18,Sales issue,-20,102.85,SO-2025-08069
32254,DRAIN-1047,LIV,2025-08-18,Sales issue,-9,171.19,SO-2025-08069
32255,VALV-1102,LIV,2025-08-18,Sales issue,-4,58.07,SO-2025-08070
32256,VENT-1084,DAV,2025-08-18,Transfer out,-6,39.3,TRF-2025-0324
32257,VENT-1084,WAR,2025-08-18,Transfer in,6,39.3,TRF-2025-0324
32258,ELEC-1217,DAV,2025-08-19,Goods receipt,208,102.51,PO-2025-01649
32259,ELEC-1088,DAV,2025-08-19,Goods receipt,140,12.94,PO-2025-01657
32260,RENW-1022,DAV,2025-08-19,Goods receipt,5,1311.5,PO-2025-01664
32261,TOOL-1067,DAV,2025-08-19,Sales issue,-12,7.37,SO-2025-08052
32262,PIPE-1004,DAV,2025-08-19,Sales issue,-34,1.81,SO-2025-08052
32263,VALV-1152,DAV,2025-08-19,Sales issue,-7,9.2,SO-2025-08052
32264,PIPE-1119,DAV,2025-08-19,Sales issue,-38,6.51,SO-2025-08052
32265,PIPE-1017,DAV,2025-08-19,Sales issue,-54,0.49,SO-2025-08052
32266,TOOL-1128,DAV,2025-08-19,Sales issue,-15,2.9,SO-2025-08052
32267,VENT-1185,DAV,2025-08-19,Sales issue,-13,76.67,SO-2025-08058
32268,TOOL-1214,DAV,2025-08-19,Sales issue,-7,9.91,SO-2025-08058
32269,DRAIN-1179,DAV,2025-08-19,Sales issue,-12,103.59,SO-2025-08058
32270,PIPE-1119,DAV,2025-08-19,Sales issue,-103,6.51,SO-2025-08058
32271,TOOL-1067,DAV,2025-08-19,Sales issue,-9,7.37,SO-2025-08074
32272,DRAIN-1130,DAV,2025-08-19,Sales issue,-4,57.04,SO-2025-08074
32273,PIPE-1044,DAV,2025-08-19,Sales issue,-42,12.63,SO-2025-08074
32274,PIPE-1109,DAV,2025-08-19,Sales issue,-33,2.69,SO-2025-08075
32275,VALV-1037,DAV,2025-08-19,Sales issue,-3,32.76,SO-2025-08075
32276,RENW-1061,DAV,2025-08-19,Sales issue,-1,1673.91,SO-2025-08076
32277,VENT-1103,DAV,2025-08-19,Sales issue,-3,179.4,SO-2025-08076
32278,DRAIN-1204,DAV,2025-08-19,Sales issue,-10,6.89,SO-2025-08076
32279,VENT-1192,DAV,2025-08-19,Sales issue,-9,500.18,SO-2025-08077
32280,RENW-1180,DAV,2025-08-19,Sales issue,-1,1915.11,SO-2025-08077
32281,VENT-1149,DAV,2025-08-19,Sales issue,-1,48.16,SO-2025-08077
32282,RENW-1081,DAV,2025-08-19,Sales issue,-1,2067.77,SO-2025-08080
32283,PIPE-1126,DAV,2025-08-19,Sales issue,-32,7.6,SO-2025-08080
32284,PIPE-1201,DAV,2025-08-19,Sales issue,-52,11.66,SO-2025-08080
32285,TOOL-1144,DAV,2025-08-19,Sales issue,-10,1.05,SO-2025-08080
32286,VALV-1091,DAV,2025-08-19,Sales issue,-6,68.44,SO-2025-08080
32287,PIPE-1017,DAV,2025-08-19,Sales issue,-61,0.49,SO-2025-08081
32288,VENT-1129,DAV,2025-08-19,Sales issue,-1,54.29,SO-2025-08081
32289,RENW-1087,WAR,2025-08-19,Sales issue,-1,1191.42,SO-2025-08084
32290,ELEC-1049,WAR,2025-08-19,Sales issue,-38,34.39,SO-2025-08085
32291,TOOL-1067,WAR,2025-08-19,Sales issue,-15,5.94,SO-2025-08085
32292,ELEC-1150,WAR,2025-08-19,Sales issue,-15,14.83,SO-2025-08085
32293,TOOL-1031,WAR,2025-08-19,Sales issue,-8,11.16,SO-2025-08085
32294,VENT-1095,WAR,2025-08-19,Sales issue,-2,144.8,SO-2025-08086
32295,VENT-1119,BRS,2025-08-19,Sales issue,-2,636.97,SO-2025-08089
32296,HEAT-1064,BRS,2025-08-19,Sales issue,-4,216.98,SO-2025-08090
32297,VALV-1084,BRS,2025-08-19,Sales issue,-5,81.8,SO-2025-08090
32298,TOOL-1175,BRS,2025-08-19,Sales issue,-3,2.69,SO-2025-08090
32299,ELEC-1131,BRS,2025-08-19,Sales issue,-18,19.71,SO-2025-08090
32300,ELEC-1049,BRS,2025-08-19,Sales issue,-21,34.82,SO-2025-08090
32301,DRAIN-1161,BRS,2025-08-19,Sales issue,-7,7.72,SO-2025-08090
32302,VALV-1192,BRS,2025-08-19,Sales issue,-3,38.31,SO-2025-08090
32303,PIPE-1109,DAV,2025-08-19,Transfer out,-446,2.69,TRF-2025-0325
32304,PIPE-1109,WAR,2025-08-19,Transfer in,446,2.69,TRF-2025-0325
32305,VENT-1119,DAV,2025-08-19,Transfer out,-4,627.13,TRF-2025-0326
32306,VENT-1119,BRS,2025-08-19,Transfer in,4,627.13,TRF-2025-0326
32307,ELEC-1184,BRS,2025-08-20,Goods receipt,44,103.71,PO-2025-01638
32308,VENT-1119,BRS,2025-08-20,Goods receipt,10,624.12,PO-2025-01638
32309,PIPE-1029,DAV,2025-08-20,Goods receipt,463,4.28,PO-2025-01663
32310,VALV-1163,DAV,2025-08-20,Goods receipt,9,73.09,PO-2025-01663
32311,VENT-1075,DAV,2025-08-20,Goods receipt,6,176.72,PO-2025-01663
32312,PIPE-1206,DAV,2025-08-20,Goods receipt,198,0.61,PO-2025-01664
32313,TOOL-1115,DAV,2025-08-20,Goods receipt,36,1.2,PO-2025-01664
32314,VENT-1066,DAV,2025-08-20,Goods receipt,8,42.76,PO-2025-01666
32315,HEAT-1112,DAV,2025-08-20,Sales issue,-1,309.71,SO-2025-08054
32316,RENW-1145,DAV,2025-08-20,Sales issue,-1,2462.61,SO-2025-08054
32317,TOOL-1128,DAV,2025-08-20,Sales issue,-14,2.9,SO-2025-08054
32318,RENW-1100,LIV,2025-08-20,Sales issue,-1,656.83,SO-2025-08071
32319,RENW-1100,DAV,2025-08-20,Sales issue,-1,766.26,SO-2025-08073
32320,HEAT-1203,DAV,2025-08-20,Sales issue,-1,582.9,SO-2025-08078
32321,ELEC-1134,DAV,2025-08-20,Sales issue,-10,86.35,SO-2025-08079
32322,RENW-1100,DAV,2025-08-20,Sales issue,-2,766.26,SO-2025-08079
32323,VALV-1102,DAV,2025-08-20,Sales issue,-9,49.13,SO-2025-08079
32324,PIPE-1088,DAV,2025-08-20,Sales issue,-99,0.27,SO-2025-08079
32325,RENW-1010,DAV,2025-08-20,Sales issue,-1,2813.55,SO-2025-08079
32326,TOOL-1071,DAV,2025-08-20,Sales issue,-9,2.76,SO-2025-08079
32327,RENW-1100,WAR,2025-08-20,Sales issue,-1,653.27,SO-2025-08082
32328,VALV-1102,WAR,2025-08-20,Sales issue,-9,65.62,SO-2025-08082
32329,PIPE-1119,WAR,2025-08-20,Sales issue,-103,6.88,SO-2025-08082
32330,VALV-1084,WAR,2025-08-20,Sales issue,-2,104.1,SO-2025-08082
32331,VALV-1121,WAR,2025-08-20,Sales issue,-4,82.51,SO-2025-08082
32332,VENT-1095,WAR,2025-08-20,Sales issue,-2,144.8,SO-2025-08082
32333,RENW-1100,WAR,2025-08-20,Sales issue,-2,653.27,SO-2025-08083
32334,PIPE-1004,WAR,2025-08-20,Sales issue,-126,1.92,SO-2025-08083
32335,ELEC-1204,WAR,2025-08-20,Sales issue,-30,17.21,SO-2025-08083
32336,VALV-1121,BRS,2025-08-20,Sales issue,-3,82.52,SO-2025-08087
32337,ELEC-1184,BRS,2025-08-20,Sales issue,-20,103.71,SO-2025-08087
32338,DRAIN-1161,BRS,2025-08-20,Sales issue,-9,7.72,SO-2025-08087
32339,DRAIN-1158,BRS,2025-08-20,Sales issue,-6,78.18,SO-2025-08087
32340,ELEC-1088,BRS,2025-08-20,Sales issue,-25,10.49,SO-2025-08088
32341,DRAIN-1158,BRS,2025-08-20,Sales issue,-5,78.18,SO-2025-08088
32342,RENW-1100,BRS,2025-08-20,Sales issue,-1,769.64,SO-2025-08091
32343,TOOL-1219,BRS,2025-08-20,Sales issue,-8,0.87,SO-2025-08091
32344,TOOL-1128,BRS,2025-08-20,Sales issue,-15,2.96,SO-2025-08091
32345,PIPE-1201,DAV,2025-08-20,Sales issue,-41,11.66,SO-2025-08093
32346,VENT-1103,DAV,2025-08-20,Sales issue,-3,179.4,SO-2025-08093
32347,PIPE-1064,DAV,2025-08-20,Sales issue,-86,8.16,SO-2025-08093
32348,VALV-1102,DAV,2025-08-20,Sales issue,-8,49.13,SO-2025-08095
32349,RENW-1018,DAV,2025-08-20,Sales issue,-2,1817.22,SO-2025-08097
32350,RENW-1161,DAV,2025-08-20,Sales issue,-2,665.02,SO-2025-08097
32351,ELEC-1107,DAV,2025-08-20,Sales issue,-37,2.42,SO-2025-08097
32352,VALV-1192,DAV,2025-08-20,Sales issue,-5,37.95,SO-2025-08097
32353,VENT-1080,DAV,2025-08-20,Sales issue,-1,81.3,SO-2025-08097
32354,RENW-1100,DAV,2025-08-20,Sales issue,-1,766.26,SO-2025-08097
32355,RENW-1180,DAV,2025-08-20,Sales issue,-1,1915.11,SO-2025-08098
32356,RENW-1100,DAV,2025-08-20,Sales issue,-1,766.26,SO-2025-08098
32357,PIPE-1201,DAV,2025-08-20,Sales issue,-98,11.66,SO-2025-08098
32358,VENT-1095,DAV,2025-08-20,Sales issue,-1,164.92,SO-2025-08098
32359,RENW-1203,DAV,2025-08-20,Sales issue,-1,760.32,SO-2025-08098
32360,VALV-1102,DAV,2025-08-20,Sales issue,-6,49.13,SO-2025-08098
32361,RENW-1161,DAV,2025-08-20,Sales issue,-2,665.02,SO-2025-08098
32362,VENT-1134,DAV,2025-08-20,Sales issue,-4,46.65,SO-2025-08098
32363,TOOL-1067,DAV,2025-08-20,Sales issue,-18,7.37,SO-2025-08099
32364,DRAIN-1047,DAV,2025-08-20,Sales issue,-10,170.63,SO-2025-08099
32365,DRAIN-1192,DAV,2025-08-20,Sales issue,-6,115.45,SO-2025-08099
32366,TOOL-1077,DAV,2025-08-20,Sales issue,-14,2.21,SO-2025-08099
32367,PIPE-1201,DAV,2025-08-20,Sales issue,-71,11.66,SO-2025-08100
32368,ELEC-1036,DAV,2025-08-20,Sales issue,-7,2.29,SO-2025-08100
32369,TOOL-1128,DAV,2025-08-20,Sales issue,-8,2.9,SO-2025-08100
32370,VENT-1084,WAR,2025-08-20,Sales issue,-3,39.3,SO-2025-08103
32371,DRAIN-1179,WAR,2025-08-20,Sales issue,-17,121.66,SO-2025-08103
32372,DRAIN-1158,WAR,2025-08-20,Sales issue,-30,79.2,SO-2025-08103
32373,RENW-1000,WAR,2025-08-20,Sales issue,-1,1685.9,SO-2025-08103
32374,TOOL-1087,WAR,2025-08-20,Sales issue,-13,2.55,SO-2025-08103
32375,VALV-1192,BRS,2025-08-20,Sales issue,-2,38.31,SO-2025-08105
32376,PIPE-1201,BRS,2025-08-20,Sales issue,-36,11.67,SO-2025-08105
32377,RENW-1100,BRS,2025-08-20,Sales issue,-2,769.64,SO-2025-08105
32378,ELEC-1008,BRS,2025-08-20,Sales issue,-16,3.48,SO-2025-08105
32379,RENW-1100,LIV,2025-08-20,Sales issue,-1,656.83,SO-2025-08108
32380,ELEC-1107,LIV,2025-08-20,Sales issue,-14,2.44,SO-2025-08108
32381,TOOL-1128,LIV,2025-08-20,Sales issue,-7,2.11,SO-2025-08108
32382,PIPE-1025,LIV,2025-08-20,Sales issue,-19,1.9,SO-2025-08108
32383,PIPE-1201,LIV,2025-08-20,Sales issue,-22,9.69,SO-2025-08108
32384,PIPE-1119,LIV,2025-08-20,Sales issue,-21,5.28,SO-2025-08108
32385,PIPE-1101,LIV,2025-08-20,Sales issue,-81,1.78,SO-2025-08108
32386,VENT-1214,DAV,2025-08-20,Transfer out,-3,177.87,TRF-2025-0327
32387,VENT-1214,BRS,2025-08-20,Transfer in,3,177.87,TRF-2025-0327
32388,RENW-1152,DAV,2025-08-20,Write-off,-1,1917.95,WOFF-DAV-2025-08-20
32389,VENT-1084,WAR,2025-08-20,Write-off,-1,39.3,WOFF-WAR-2025-08-20
32390,PIPE-1038,LIV,2025-08-20,Write-off,-18,1.08,WOFF-LIV-2025-08-20
32391,TOOL-1031,DAV,2025-08-21,Goods receipt,32,11.13,PO-2025-01476
32392,VALV-1065,BRS,2025-08-21,Goods receipt,14,92.39,PO-2025-01598
32393,DRAIN-1186,DAV,2025-08-21,Goods receipt,24,52.78,PO-2025-01630
32394,RENW-1095,DAV,2025-08-21,Goods receipt,4,2143.34,PO-2025-01666
32395,VENT-1199,DAV,2025-08-21,Goods receipt,9,64.69,PO-2025-01666
32396,VENT-1105,DAV,2025-08-21,Goods receipt,6,158.5,PO-2025-01666
32397,TOOL-1219,WAR,2025-08-21,Goods receipt,37,1.0,PO-2025-01671
32398,PIPE-1168,DAV,2025-08-21,Customer return,18,0.7,SO-2025-08004
32399,TOOL-1021,DAV,2025-08-21,Sales issue,-14,1.36,SO-2025-08056
32400,VENT-1214,DAV,2025-08-21,Sales issue,-2,177.87,SO-2025-08056
32401,RENW-1061,DAV,2025-08-21,Sales issue,-1,1673.91,SO-2025-08056
32402,PIPE-1168,DAV,2025-08-21,Sales issue,-58,0.7,SO-2025-08056
32403,DRAIN-1016,DAV,2025-08-21,Sales issue,-8,82.27,SO-2025-08072
32404,ELEC-1214,DAV,2025-08-21,Sales issue,-28,1.4,SO-2025-08072
32405,VENT-1084,DAV,2025-08-21,Sales issue,-3,39.3,SO-2025-08072
32406,RENW-1022,DAV,2025-08-21,Sales issue,-1,1311.5,SO-2025-08072
32407,VALV-1192,DAV,2025-08-21,Sales issue,-2,37.95,SO-2025-08092
32408,VENT-1205,DAV,2025-08-21,Sales issue,-3,24.38,SO-2025-08092
32409,VENT-1095,DAV,2025-08-21,Sales issue,-1,164.92,SO-2025-08092
32410,ELEC-1008,DAV,2025-08-21,Sales issue,-10,3.54,SO-2025-08092
32411,ELEC-1005,DAV,2025-08-21,Sales issue,-19,27.76,SO-2025-08092
32412,ELEC-1049,DAV,2025-08-21,Sales issue,-35,34.96,SO-2025-08094
32413,TOOL-1219,DAV,2025-08-21,Sales issue,-20,0.86,SO-2025-08094
32414,PIPE-1119,DAV,2025-08-21,Sales issue,-70,6.51,SO-2025-08094
32415,VALV-1084,DAV,2025-08-21,Sales issue,-4,82.48,SO-2025-08094
32416,RENW-1180,DAV,2025-08-21,Sales issue,-1,1915.11,SO-2025-08096
32417,RENW-1070,DAV,2025-08-21,Sales issue,-2,1108.02,SO-2025-08096
32418,DRAIN-1106,WAR,2025-08-21,Sales issue,-15,7.63,SO-2025-08101
32419,RENW-1087,WAR,2025-08-21,Sales issue,-1,1191.42,SO-2025-08101
32420,VENT-1214,WAR,2025-08-21,Sales issue,-5,158.15,SO-2025-08101
32421,PIPE-1025,WAR,2025-08-21,Sales issue,-54,1.82,SO-2025-08102
32422,PIPE-1109,WAR,2025-08-21,Sales issue,-49,2.69,SO-2025-08102
32423,RENW-1100,WAR,2025-08-21,Sales issue,-1,653.27,SO-2025-08102
32424,RENW-1000,WAR,2025-08-21,Sales issue,-1,1685.9,SO-2025-08102
32425,TOOL-1071,BRS,2025-08-21,Sales issue,-42,2.74,SO-2025-08104
32426,DRAIN-1179,BRS,2025-08-21,Sales issue,-4,122.33,SO-2025-08104
32427,VENT-1019,LIV,2025-08-21,Sales issue,-2,42.68,SO-2025-08107
32428,TOOL-1071,LIV,2025-08-21,Sales issue,-4,2.74,SO-2025-08107
32429,RENW-1000,LIV,2025-08-21,Sales issue,-2,1354.46,SO-2025-08107
32430,TOOL-1092,LIV,2025-08-21,Sales issue,-4,24.86,SO-2025-08107
32431,VENT-1043,DAV,2025-08-21,Sales issue,-2,47.0,SO-2025-08109
32432,VENT-1084,DAV,2025-08-21,Sales issue,-2,39.3,SO-2025-08109
32433,HEAT-1016,DAV,2025-08-21,Sales issue,-3,430.52,SO-2025-08109
32434,TOOL-1128,DAV,2025-08-21,Sales issue,-14,2.9,SO-2025-08109
32435,VENT-1115,DAV,2025-08-21,Sales issue,-3,40.7,SO-2025-08110
32436,TOOL-1128,DAV,2025-08-21,Sales issue,-19,2.9,SO-2025-08110
32437,VENT-1185,DAV,2025-08-21,Sales issue,-2,76.67,SO-2025-08110
32438,PIPE-1206,DAV,2025-08-21,Sales issue,-40,0.61,SO-2025-08112
32439,TOOL-1128,DAV,2025-08-21,Sales issue,-20,2.9,SO-2025-08112
32440,ELEC-1057,DAV,2025-08-21,Sales issue,-17,4.04,SO-2025-08112
32441,VENT-1158,DAV,2025-08-21,Sales issue,-2,113.94,SO-2025-08112
32442,RENW-1145,DAV,2025-08-21,Sales issue,-1,2462.61,SO-2025-08112
32443,DRAIN-1158,DAV,2025-08-21,Sales issue,-7,79.2,SO-2025-08112
32444,RENW-1180,DAV,2025-08-21,Sales issue,-1,1915.11,SO-2025-08112
32445,PIPE-1165,DAV,2025-08-21,Sales issue,-50,16.75,SO-2025-08113
32446,DRAIN-1047,DAV,2025-08-21,Sales issue,-3,170.63,SO-2025-08113
32447,TOOL-1071,DAV,2025-08-21,Sales issue,-34,2.76,SO-2025-08113
32448,VALV-1137,DAV,2025-08-21,Sales issue,-8,54.41,SO-2025-08113
32449,RENW-1100,DAV,2025-08-21,Sales issue,-1,766.26,SO-2025-08114
32450,HEAT-1200,DAV,2025-08-21,Sales issue,-2,948.57,SO-2025-08114
32451,ELEC-1075,DAV,2025-08-21,Sales issue,-17,29.33,SO-2025-08117
