week_ending_date,sku,warehouse_code,quantity_on_hand,quantity_allocated,quantity_on_order,days_at_zero_in_week,weighted_average_cost_gbp,stock_value_gbp
2025-06-08,HEAT-1112,DAV,8,0,0,0,309.71,2477.68
2025-06-08,HEAT-1124,DAV,11,0,0,0,653.43,7187.73
2025-06-08,HEAT-1130,DAV,34,0,0,0,663.56,22561.04
2025-06-08,HEAT-1137,DAV,13,0,0,0,611.15,7944.95
2025-06-08,HEAT-1142,DAV,16,0,0,0,508.61,8137.76
2025-06-08,HEAT-1151,DAV,8,0,0,0,635.65,5085.2
2025-06-08,HEAT-1158,DAV,10,0,0,0,1027.07,10270.7
2025-06-08,HEAT-1161,DAV,9,0,0,0,611.63,5504.67
2025-06-08,HEAT-1168,DAV,17,0,0,0,482.66,8205.22
2025-06-08,HEAT-1175,DAV,7,0,0,0,270.42,1892.94
2025-06-08,HEAT-1182,DAV,8,0,2,0,468.64,3749.12
2025-06-08,HEAT-1192,DAV,10,0,0,0,260.14,2601.4
2025-06-08,HEAT-1200,DAV,16,0,0,0,948.57,15177.12
2025-06-08,HEAT-1203,DAV,14,0,0,0,564.05,7896.7
2025-06-08,HEAT-1211,DAV,11,0,3,0,407.82,4486.02
2025-06-08,PIPE-1004,DAV,292,0,0,0,1.62,473.04
2025-06-08,PIPE-1011,DAV,244,61,168,0,0.41,100.04
2025-06-08,PIPE-1017,DAV,483,0,858,0,0.5,241.5
2025-06-08,PIPE-1025,DAV,1923,0,0,0,2.01,3865.23
2025-06-08,PIPE-1029,DAV,584,0,0,0,4.38,2557.92
2025-06-08,PIPE-1038,DAV,446,0,468,0,1.06,472.76
2025-06-08,PIPE-1044,DAV,1709,0,415,0,11.89,20320.01
2025-06-08,PIPE-1054,DAV,211,0,0,0,0.46,97.06
2025-06-08,PIPE-1061,DAV,964,0,414,0,2.04,1966.56
2025-06-08,PIPE-1064,DAV,367,0,0,0,8.16,2994.72
2025-06-08,PIPE-1070,DAV,0,0,372,7,13.08,0.0
2025-06-08,PIPE-1079,DAV,141,0,168,0,0.7,98.7
2025-06-08,PIPE-1088,DAV,57,0,308,0,0.27,15.39
2025-06-08,PIPE-1094,DAV,223,0,198,0,7.74,1726.02
2025-06-08,PIPE-1101,DAV,133,0,666,0,1.95,259.35
2025-06-08,PIPE-1109,DAV,214,0,1400,0,3.38,723.32
2025-06-08,PIPE-1117,DAV,193,0,0,0,5.56,1073.08
2025-06-08,PIPE-1119,DAV,639,0,187,0,6.41,4095.99
2025-06-08,PIPE-1126,DAV,201,27,0,0,7.6,1527.6
2025-06-08,PIPE-1135,DAV,639,0,0,0,4.03,2575.17
2025-06-08,PIPE-1142,DAV,323,0,0,0,0.43,138.89
2025-06-08,PIPE-1150,DAV,587,0,791,0,0.31,181.97
2025-06-08,PIPE-1156,DAV,262,0,0,0,0.48,125.76
2025-06-08,PIPE-1165,DAV,157,0,0,0,15.97,2507.29
2025-06-08,PIPE-1168,DAV,742,0,2118,0,1.04,771.68
2025-06-08,PIPE-1175,DAV,127,0,160,0,0.28,35.56
2025-06-08,PIPE-1186,DAV,107,0,315,0,0.85,90.95
2025-06-08,PIPE-1189,DAV,269,0,0,0,1.02,274.38
2025-06-08,PIPE-1201,DAV,1241,0,0,0,11.67,14482.47
2025-06-08,PIPE-1206,DAV,385,0,0,0,0.55,211.75
2025-06-08,PIPE-1214,DAV,210,0,0,0,0.47,98.7
2025-06-08,RENW-1000,DAV,12,0,0,0,1672.62,20071.44
2025-06-08,RENW-1010,DAV,10,0,0,0,2796.88,27968.8
2025-06-08,RENW-1018,DAV,6,0,0,0,1803.23,10819.38
2025-06-08,RENW-1022,DAV,7,0,0,0,1197.44,8382.08
2025-06-08,RENW-1031,DAV,7,0,0,0,2048.98,14342.86
2025-06-08,RENW-1035,DAV,15,0,0,0,1434.52,21517.8
2025-06-08,RENW-1042,DAV,3,0,6,0,786.66,2359.98
2025-06-08,RENW-1053,DAV,3,0,15,0,2546.34,7639.02
2025-06-08,RENW-1061,DAV,7,0,0,0,1684.72,11793.04
2025-06-08,RENW-1068,DAV,12,0,0,0,2838.41,34060.92
2025-06-08,RENW-1070,DAV,5,0,0,0,1060.66,5303.3
2025-06-08,RENW-1081,DAV,3,0,3,0,2070.46,6211.38
2025-06-08,RENW-1087,DAV,0,0,36,7,798.29,0.0
2025-06-08,RENW-1095,DAV,6,0,0,0,1746.94,10481.64
2025-06-08,RENW-1100,DAV,24,1,0,0,776.46,18635.04
2025-06-08,RENW-1105,DAV,15,0,0,0,2672.52,40087.8
2025-06-08,RENW-1112,DAV,12,0,0,0,703.64,8443.68
2025-06-08,RENW-1122,DAV,4,0,5,0,1117.16,4468.64
2025-06-08,RENW-1127,DAV,13,0,0,0,1230.69,15998.97
2025-06-08,RENW-1134,DAV,7,0,0,0,693.57,4854.99
2025-06-08,RENW-1145,DAV,11,0,0,0,2474.94,27224.34
2025-06-08,RENW-1152,DAV,6,0,0,0,1938.15,11628.9
2025-06-08,RENW-1158,DAV,9,0,0,0,2792.61,25133.49
2025-06-08,RENW-1161,DAV,12,0,0,0,628.7,7544.4
2025-06-08,RENW-1171,DAV,7,0,0,0,715.24,5006.68
2025-06-08,RENW-1180,DAV,55,0,0,0,1915.11,105331.05
2025-06-08,RENW-1186,DAV,6,0,0,0,1446.26,8677.56
2025-06-08,RENW-1192,DAV,7,0,0,0,1166.89,8168.23
2025-06-08,RENW-1201,DAV,12,0,0,0,1003.7,12044.4
2025-06-08,RENW-1203,DAV,6,0,0,0,763.56,4581.36
2025-06-08,RENW-1212,DAV,8,0,0,0,1972.94,15783.52
2025-06-08,TOOL-1003,DAV,135,0,0,0,28.32,3823.2
2025-06-08,TOOL-1007,DAV,61,0,0,0,1.9,115.9
2025-06-08,TOOL-1018,DAV,81,0,0,0,1.11,89.91
2025-06-08,TOOL-1021,DAV,228,0,0,1,1.36,310.08
2025-06-08,TOOL-1031,DAV,129,0,147,0,11.11,1433.19
2025-06-08,TOOL-1037,DAV,171,0,0,0,1.93,330.03
2025-06-08,TOOL-1047,DAV,24,0,36,0,1.01,24.24
2025-06-08,TOOL-1051,DAV,35,0,77,0,0.83,29.05
2025-06-08,TOOL-1056,DAV,59,0,0,0,9.33,550.47
2025-06-08,TOOL-1067,DAV,263,13,112,0,7.29,1917.27
2025-06-08,TOOL-1071,DAV,304,0,0,0,2.76,839.04
2025-06-08,TOOL-1077,DAV,349,0,23,0,2.19,764.31
2025-06-08,TOOL-1087,DAV,57,0,0,0,2.23,127.11
2025-06-08,TOOL-1092,DAV,251,0,0,0,23.99,6021.49
2025-06-08,TOOL-1100,DAV,32,0,0,0,22.47,719.04
2025-06-08,TOOL-1110,DAV,94,0,0,0,16.43,1544.42
2025-06-08,TOOL-1115,DAV,50,0,0,0,1.14,57.0
2025-06-08,TOOL-1124,DAV,91,0,0,0,22.01,2002.91
2025-06-08,TOOL-1128,DAV,584,0,0,0,2.54,1483.36
2025-06-08,TOOL-1137,DAV,187,0,0,0,21.17,3958.79
2025-06-08,TOOL-1144,DAV,85,0,90,0,1.05,89.25
2025-06-08,TOOL-1149,DAV,94,0,90,0,2.68,251.92
2025-06-08,TOOL-1155,DAV,36,0,108,0,36.42,1311.12
2025-06-08,TOOL-1163,DAV,60,0,0,0,7.84,470.4
2025-06-08,TOOL-1171,DAV,100,0,0,0,16.9,1690.0
2025-06-08,TOOL-1175,DAV,18,0,102,0,2.54,45.72
2025-06-08,TOOL-1182,DAV,39,0,37,0,1.92,74.88
2025-06-08,TOOL-1192,DAV,58,0,0,0,4.15,240.7
2025-06-08,TOOL-1201,DAV,43,0,0,0,11.97,514.71
2025-06-08,TOOL-1205,DAV,89,0,0,0,1.19,105.91
2025-06-08,TOOL-1214,DAV,27,0,36,0,9.86,266.22
2025-06-08,TOOL-1219,DAV,95,0,0,0,0.86,81.7
2025-06-08,VALV-1002,DAV,24,0,0,0,50.05,1201.2
2025-06-08,VALV-1007,DAV,94,0,0,0,11.73,1102.62
2025-06-08,VALV-1014,DAV,33,0,24,0,38.68,1276.44
2025-06-08,VALV-1024,DAV,13,0,0,0,116.4,1513.2
2025-06-08,VALV-1030,DAV,25,0,0,0,25.14,628.5
2025-06-08,VALV-1037,DAV,17,0,0,0,32.76,556.92
2025-06-08,VALV-1042,DAV,47,0,0,1,9.34,438.98
2025-06-08,VALV-1052,DAV,16,0,15,0,11.42,182.72
2025-06-08,VALV-1056,DAV,9,0,78,0,24.55,220.95
2025-06-08,VALV-1065,DAV,36,0,11,0,92.49,3329.64
2025-06-08,VALV-1075,DAV,36,0,0,0,26.45,952.2
2025-06-08,VALV-1080,DAV,37,0,0,0,130.74,4837.38
2025-06-08,VALV-1084,DAV,67,6,0,0,82.48,5526.16
2025-06-08,VALV-1091,DAV,61,0,0,0,68.77,4194.97
2025-06-08,VALV-1102,DAV,15,0,84,0,60.56,908.4
2025-06-08,VALV-1110,DAV,42,0,0,0,11.69,490.98
2025-06-08,VALV-1113,DAV,26,0,0,0,8.97,233.22
2025-06-08,VALV-1121,DAV,40,0,10,0,82.52,3300.8
2025-06-08,VALV-1130,DAV,28,10,0,0,18.29,512.12
2025-06-08,VALV-1137,DAV,30,0,0,0,47.37,1421.1
2025-06-08,VALV-1140,DAV,24,0,0,0,19.09,458.16
2025-06-08,VALV-1152,DAV,13,0,27,0,8.91,115.83
2025-06-08,VALV-1154,DAV,28,0,0,0,47.3,1324.4
2025-06-08,VALV-1163,DAV,2,0,15,0,73.48,146.96
2025-06-08,VALV-1172,DAV,28,0,0,0,53.34,1493.52
2025-06-08,VALV-1175,DAV,27,0,0,0,34.04,919.08
2025-06-08,VALV-1187,DAV,33,0,0,0,11.11,366.63
2025-06-08,VALV-1192,DAV,45,0,14,0,38.27,1722.15
2025-06-08,VALV-1196,DAV,39,0,0,0,35.73,1393.47
2025-06-08,VALV-1204,DAV,29,0,0,0,38.14,1106.06
2025-06-08,VALV-1215,DAV,36,0,0,0,21.11,759.96
2025-06-08,VENT-1002,DAV,0,6,18,4,58.7,0.0
2025-06-08,VENT-1009,DAV,6,0,3,0,488.72,2932.32
2025-06-08,VENT-1019,DAV,37,0,0,0,42.82,1584.34
2025-06-08,VENT-1026,DAV,26,0,0,0,53.06,1379.56
2025-06-08,VENT-1028,DAV,9,0,0,0,391.47,3523.23
2025-06-08,VENT-1040,DAV,26,0,0,0,26.0,676.0
2025-06-08,VENT-1043,DAV,20,0,0,0,47.4,948.0
2025-06-08,VENT-1053,DAV,22,0,0,0,31.67,696.74
2025-06-08,VENT-1060,DAV,10,0,0,0,120.56,1205.6
2025-06-08,VENT-1066,DAV,10,0,0,0,42.83,428.3
2025-06-08,VENT-1075,DAV,9,0,0,0,177.88,1600.92
2025-06-08,VENT-1080,DAV,24,0,0,0,81.3,1951.2
2025-06-08,VENT-1084,DAV,8,0,21,0,39.6,316.8
2025-06-08,VENT-1095,DAV,38,0,0,0,144.08,5475.04
2025-06-08,VENT-1103,DAV,8,0,0,0,182.03,1456.24
2025-06-08,VENT-1105,DAV,6,0,0,0,158.59,951.54
2025-06-08,VENT-1115,DAV,5,0,6,0,39.83,199.15
2025-06-08,VENT-1119,DAV,26,0,6,0,629.09,16356.34
2025-06-08,VENT-1129,DAV,16,0,0,0,54.18,866.88
2025-06-08,VENT-1134,DAV,14,1,0,0,46.65,653.1
2025-06-08,VENT-1141,DAV,13,0,0,0,166.19,2160.47
2025-06-08,VENT-1149,DAV,28,0,0,0,48.16,1348.48
2025-06-08,VENT-1158,DAV,9,1,0,0,114.48,1030.32
2025-06-08,VENT-1161,DAV,9,0,0,0,347.42,3126.78
2025-06-08,VENT-1168,DAV,8,0,24,0,163.92,1311.36
2025-06-08,VENT-1176,DAV,12,0,0,0,49.7,596.4
2025-06-08,VENT-1185,DAV,24,0,0,0,71.35,1712.4
2025-06-08,VENT-1192,DAV,14,0,0,0,500.18,7002.52
2025-06-08,VENT-1199,DAV,9,0,0,0,65.05,585.45
2025-06-08,VENT-1205,DAV,14,0,0,0,24.39,341.46
2025-06-08,VENT-1214,DAV,16,0,0,0,161.98,2591.68
2025-06-08,DRAIN-1016,LIV,149,0,0,0,71.13,10598.37
2025-06-08,DRAIN-1047,LIV,42,0,0,0,171.46,7201.32
2025-06-08,DRAIN-1095,LIV,115,0,0,0,100.94,11608.1
2025-06-08,DRAIN-1106,LIV,44,0,132,0,7.53,331.32
2025-06-08,DRAIN-1158,LIV,31,0,264,0,59.4,1841.4
2025-06-08,DRAIN-1161,LIV,126,0,0,0,5.78,728.28
2025-06-08,DRAIN-1179,LIV,249,0,0,0,102.85,25609.65
2025-06-08,ELEC-1008,LIV,283,0,0,0,3.52,996.16
2025-06-08,ELEC-1049,LIV,414,13,0,0,28.07,11620.98
2025-06-08,ELEC-1088,LIV,125,0,348,0,10.6,1325.0
2025-06-08,ELEC-1094,LIV,204,0,0,0,2.29,467.16
2025-06-08,ELEC-1107,LIV,103,0,228,0,2.47,254.41
2025-06-08,ELEC-1131,LIV,147,0,0,0,15.62,2296.14
2025-06-08,ELEC-1134,LIV,110,0,0,0,86.65,9531.5
2025-06-08,ELEC-1143,LIV,163,0,0,0,15.36,2503.68
2025-06-08,ELEC-1184,LIV,6,0,273,0,79.47,476.82
2025-06-08,ELEC-1204,LIV,119,0,0,0,17.59,2093.21
2025-06-08,ELEC-1214,LIV,148,0,0,0,1.41,208.68
2025-06-08,ELEC-1217,LIV,373,0,0,0,102.75,38325.75
2025-06-08,HEAT-1016,LIV,25,0,0,0,378.63,9465.75
2025-06-08,HEAT-1064,LIV,22,0,0,0,216.72,4767.84
2025-06-08,HEAT-1082,LIV,19,0,0,0,207.79,3948.01
2025-06-08,HEAT-1130,LIV,55,0,0,0,664.0,36520.0
2025-06-08,HEAT-1142,LIV,39,0,0,0,435.64,16989.96
2025-06-08,HEAT-1203,LIV,32,0,0,0,484.91,15517.12
2025-06-08,PIPE-1004,LIV,717,0,0,0,1.6,1147.2
2025-06-08,PIPE-1017,LIV,1258,0,0,0,0.5,629.0
2025-06-08,PIPE-1025,LIV,3407,0,0,0,1.9,6473.3
2025-06-08,PIPE-1029,LIV,525,0,245,0,4.32,2268.0
2025-06-08,PIPE-1038,LIV,680,0,468,0,1.08,734.4
2025-06-08,PIPE-1044,LIV,2333,0,0,0,11.1,25896.3
2025-06-08,PIPE-1061,LIV,1186,0,990,0,1.49,1767.14
2025-06-08,PIPE-1064,LIV,317,0,0,0,8.14,2580.38
2025-06-08,PIPE-1101,LIV,974,0,0,0,1.78,1733.72
2025-06-08,PIPE-1109,LIV,496,0,0,0,2.82,1398.72
2025-06-08,PIPE-1119,LIV,1605,0,0,0,5.28,8474.4
2025-06-08,PIPE-1142,LIV,276,0,0,0,0.43,118.68
2025-06-08,PIPE-1150,LIV,1622,0,0,0,0.29,470.38
2025-06-08,PIPE-1165,LIV,285,0,280,0,10.88,3100.8
2025-06-08,PIPE-1168,LIV,55,0,2118,0,0.71,39.05
2025-06-08,PIPE-1201,LIV,3771,0,1350,0,9.73,36691.83
2025-06-08,PIPE-1206,LIV,1050,0,0,0,0.55,577.5
2025-06-08,RENW-1000,LIV,39,1,0,0,1354.46,52823.94
2025-06-08,RENW-1087,LIV,48,0,0,0,997.06,47858.88
2025-06-08,RENW-1100,LIV,173,0,0,0,656.83,113631.59
2025-06-08,TOOL-1018,LIV,209,0,0,0,0.94,196.46
2025-06-08,TOOL-1021,LIV,32,0,238,0,1.37,43.84
2025-06-08,TOOL-1031,LIV,127,0,147,0,11.18,1419.86
2025-06-08,TOOL-1067,LIV,284,0,0,0,6.68,1897.12
2025-06-08,TOOL-1071,LIV,380,0,364,0,2.73,1037.4
2025-06-08,TOOL-1077,LIV,256,0,126,0,2.55,652.8
2025-06-08,TOOL-1087,LIV,202,0,0,0,2.21,446.42
2025-06-08,TOOL-1092,LIV,234,0,182,0,26.61,6226.74
2025-06-08,TOOL-1110,LIV,46,0,144,0,16.43,755.78
2025-06-08,TOOL-1128,LIV,196,13,1140,0,2.54,497.84
2025-06-08,TOOL-1137,LIV,208,0,0,0,21.53,4478.24
2025-06-08,TOOL-1163,LIV,152,0,0,0,6.43,977.36
2025-06-08,TOOL-1219,LIV,63,10,52,0,0.87,54.81
2025-06-08,VALV-1007,LIV,84,0,0,0,11.72,984.48
2025-06-08,VALV-1056,LIV,16,0,78,0,19.57,313.12
2025-06-08,VALV-1084,LIV,27,0,84,0,81.53,2201.31
2025-06-08,VALV-1091,LIV,86,0,0,0,48.83,4199.38
2025-06-08,VALV-1102,LIV,157,0,0,0,58.07,9116.99
2025-06-08,VALV-1121,LIV,87,0,0,0,82.47,7174.89
2025-06-08,VALV-1152,LIV,23,0,66,0,6.56,150.88
2025-06-08,VALV-1192,LIV,94,0,0,0,27.88,2620.72
2025-06-08,VENT-1019,LIV,46,0,0,0,42.68,1963.28
2025-06-08,VENT-1084,LIV,44,0,0,0,30.88,1358.72
2025-06-08,VENT-1095,LIV,5,0,26,0,143.51,717.55
2025-06-08,VENT-1119,LIV,50,0,0,0,631.16,31558.0
2025-06-08,DRAIN-1016,WAR,12,0,120,0,73.9,886.8
2025-06-08,DRAIN-1047,WAR,44,0,0,0,173.46,7632.24
2025-06-08,DRAIN-1095,WAR,54,0,0,0,109.2,5896.8
2025-06-08,DRAIN-1106,WAR,75,0,60,0,7.85,588.75
2025-06-08,DRAIN-1113,WAR,138,0,0,0,11.55,1593.9
2025-06-08,DRAIN-1145,WAR,41,0,0,0,14.46,592.86
2025-06-08,DRAIN-1158,WAR,118,0,0,0,79.2,9345.6
2025-06-08,DRAIN-1161,WAR,45,0,0,0,7.73,347.85
2025-06-08,DRAIN-1179,WAR,43,0,0,0,119.97,5158.71
2025-06-08,DRAIN-1204,WAR,83,0,0,0,5.08,421.64
2025-06-08,DRAIN-1214,WAR,15,14,29,0,35.08,526.2
2025-06-08,ELEC-1008,WAR,39,0,171,0,4.47,174.33
2025-06-08,ELEC-1025,WAR,88,0,0,0,29.28,2576.64
2025-06-08,ELEC-1036,WAR,42,0,259,0,2.3,96.6
2025-06-08,ELEC-1046,WAR,0,0,196,7,51.16,0.0
2025-06-08,ELEC-1049,WAR,205,57,0,0,35.0,7175.0
2025-06-08,ELEC-1088,WAR,57,0,41,0,13.05,743.85
2025-06-08,ELEC-1094,WAR,0,0,408,6,3.19,0.0
2025-06-08,ELEC-1107,WAR,172,25,0,0,2.44,419.68
2025-06-08,ELEC-1117,WAR,0,0,224,7,3.19,0.0
2025-06-08,ELEC-1131,WAR,76,0,0,0,14.7,1117.2
2025-06-08,ELEC-1134,WAR,138,0,0,0,86.2,11895.6
2025-06-08,ELEC-1143,WAR,5,0,288,0,16.24,81.2
2025-06-08,ELEC-1150,WAR,128,12,0,0,14.83,1898.24
2025-06-08,ELEC-1184,WAR,68,0,0,0,92.22,6270.96
2025-06-08,ELEC-1197,WAR,135,0,0,0,54.95,7418.25
2025-06-08,ELEC-1204,WAR,106,0,0,0,17.25,1828.5
2025-06-08,ELEC-1214,WAR,136,0,0,0,1.39,189.04
2025-06-08,ELEC-1217,WAR,204,0,0,0,102.96,21003.84
2025-06-08,HEAT-1016,WAR,33,0,0,0,385.47,12720.51
2025-06-08,HEAT-1064,WAR,28,0,0,0,212.99,5963.72
2025-06-08,HEAT-1082,WAR,12,0,0,0,207.9,2494.8
2025-06-08,HEAT-1124,WAR,20,0,0,0,489.13,9782.6
2025-06-08,HEAT-1130,WAR,15,0,0,0,670.05,10050.75
2025-06-08,HEAT-1142,WAR,21,0,0,0,368.06,7729.26
2025-06-08,HEAT-1200,WAR,11,1,0,0,950.4,10454.4
2025-06-08,HEAT-1203,WAR,31,0,0,0,473.08,14665.48
2025-06-08,HEAT-1211,WAR,7,0,0,0,407.94,2855.58
2025-06-08,PIPE-1004,WAR,151,0,0,0,1.81,273.31
2025-06-08,PIPE-1017,WAR,226,0,858,0,0.49,110.74
2025-06-08,PIPE-1025,WAR,820,0,2079,0,1.89,1549.8
2025-06-08,PIPE-1029,WAR,413,0,0,0,4.3,1775.9
2025-06-08,PIPE-1038,WAR,630,21,0,0,1.06,667.8
2025-06-08,PIPE-1044,WAR,1229,0,0,0,12.37,15202.73
2025-06-08,PIPE-1061,WAR,412,0,990,0,2.07,852.84
2025-06-08,PIPE-1064,WAR,189,0,0,0,8.31,1570.59
2025-06-08,PIPE-1070,WAR,184,0,0,0,13.21,2430.64
2025-06-08,PIPE-1088,WAR,139,0,308,0,0.27,37.53
2025-06-08,PIPE-1094,WAR,111,0,198,4,7.74,859.14
2025-06-08,PIPE-1101,WAR,374,0,0,0,1.8,673.2
2025-06-08,PIPE-1109,WAR,857,38,0,0,2.77,2373.89
2025-06-08,PIPE-1119,WAR,446,0,0,0,6.92,3086.32
2025-06-08,PIPE-1126,WAR,83,0,0,0,7.48,620.84
2025-06-08,PIPE-1135,WAR,241,0,0,0,4.07,980.87
2025-06-08,PIPE-1142,WAR,115,0,0,0,0.43,49.45
2025-06-08,PIPE-1150,WAR,295,0,791,0,0.35,103.25
2025-06-08,PIPE-1165,WAR,267,0,0,0,16.12,4304.04
2025-06-08,PIPE-1168,WAR,370,0,2118,3,1.04,384.8
2025-06-08,PIPE-1186,WAR,427,0,0,0,0.92,392.84
2025-06-08,PIPE-1189,WAR,155,0,0,0,1.09,168.95
2025-06-08,PIPE-1201,WAR,923,66,0,0,9.72,8971.56
2025-06-08,PIPE-1206,WAR,194,0,0,0,0.54,104.76
2025-06-08,PIPE-1214,WAR,124,0,0,0,0.48,59.52
2025-06-08,RENW-1000,WAR,16,1,0,0,1712.45,27399.2
2025-06-08,RENW-1087,WAR,18,0,0,0,1203.8,21668.4
2025-06-08,RENW-1100,WAR,153,0,0,0,653.27,99950.31
2025-06-08,TOOL-1003,WAR,69,0,0,0,28.08,1937.52
2025-06-08,TOOL-1018,WAR,123,0,0,0,1.12,137.76
2025-06-08,TOOL-1021,WAR,30,0,0,0,1.71,51.3
2025-06-08,TOOL-1031,WAR,124,0,147,0,11.09,1375.16
2025-06-08,TOOL-1051,WAR,110,0,0,0,0.83,91.3
2025-06-08,TOOL-1067,WAR,198,0,258,0,6.32,1251.36
2025-06-08,TOOL-1071,WAR,407,6,0,0,2.79,1135.53
2025-06-08,TOOL-1077,WAR,126,0,240,0,1.95,245.7
2025-06-08,TOOL-1087,WAR,42,0,0,0,2.46,103.32
2025-06-08,TOOL-1092,WAR,203,0,0,0,23.0,4669.0
2025-06-08,TOOL-1110,WAR,0,0,144,7,20.61,0.0
2025-06-08,TOOL-1128,WAR,412,0,0,0,2.07,852.84
2025-06-08,TOOL-1137,WAR,58,11,0,0,23.89,1385.62
2025-06-08,TOOL-1144,WAR,115,0,0,0,1.05,120.75
2025-06-08,TOOL-1149,WAR,98,0,90,0,2.43,238.14
2025-06-08,TOOL-1155,WAR,104,0,0,0,27.02,2810.08
2025-06-08,TOOL-1163,WAR,121,0,0,0,5.72,692.12
2025-06-08,TOOL-1175,WAR,49,0,0,0,2.75,134.75
2025-06-08,TOOL-1182,WAR,74,0,0,0,1.99,147.26
2025-06-08,TOOL-1201,WAR,30,16,14,0,11.8,354.0
2025-06-08,TOOL-1219,WAR,31,18,0,0,0.95,29.45
2025-06-08,VALV-1007,WAR,21,0,0,0,11.75,246.75
2025-06-08,VALV-1024,WAR,23,0,0,0,115.61,2659.03
2025-06-08,VALV-1056,WAR,22,0,0,0,25.03,550.66
2025-06-08,VALV-1065,WAR,27,0,0,0,92.29,2491.83
2025-06-08,VALV-1084,WAR,49,7,0,0,97.23,4764.27
2025-06-08,VALV-1091,WAR,82,0,0,0,49.59,4066.38
2025-06-08,VALV-1102,WAR,19,0,0,0,65.62,1246.78
2025-06-08,VALV-1110,WAR,15,0,20,0,11.6,174.0
2025-06-08,VALV-1121,WAR,21,0,38,0,82.24,1727.04
2025-06-08,VALV-1152,WAR,29,0,24,0,9.42,273.18
2025-06-08,VALV-1192,WAR,46,0,138,0,34.59,1591.14
2025-06-08,VALV-1204,WAR,24,0,0,0,37.9,909.6
2025-06-08,VALV-1215,WAR,45,0,0,0,16.8,756.0
2025-06-08,VENT-1019,WAR,23,2,0,0,42.72,982.56
2025-06-08,VENT-1084,WAR,13,4,0,0,38.96,506.48
2025-06-08,VENT-1095,WAR,25,0,0,0,144.8,3620.0
2025-06-08,VENT-1119,WAR,22,0,0,0,627.67,13808.74
2025-06-08,VENT-1214,WAR,43,3,0,0,158.15,6800.45
2025-06-15,DRAIN-1016,BRS,19,0,0,0,81.03,1539.57
2025-06-15,DRAIN-1047,BRS,22,0,0,0,171.69,3777.18
2025-06-15,DRAIN-1095,BRS,35,0,0,0,101.42,3549.7
2025-06-15,DRAIN-1106,BRS,84,0,0,0,7.54,633.36
2025-06-15,DRAIN-1113,BRS,10,0,114,0,11.61,116.1
2025-06-15,DRAIN-1145,BRS,44,0,0,0,14.4,633.6
2025-06-15,DRAIN-1158,BRS,31,0,0,0,79.75,2472.25
2025-06-15,DRAIN-1161,BRS,8,0,24,0,7.77,62.16
2025-06-15,DRAIN-1179,BRS,55,0,0,0,123.25,6778.75
2025-06-15,ELEC-1008,BRS,282,0,0,0,3.48,981.36
2025-06-15,ELEC-1036,BRS,179,0,0,0,2.28,408.12
2025-06-15,ELEC-1049,BRS,41,0,156,0,34.14,1399.74
2025-06-15,ELEC-1088,BRS,97,0,0,0,10.49,1017.53
2025-06-15,ELEC-1094,BRS,372,0,0,0,2.33,866.76
2025-06-15,ELEC-1107,BRS,42,0,72,0,2.46,103.32
2025-06-15,ELEC-1117,BRS,86,0,0,0,3.09,265.74
2025-06-15,ELEC-1131,BRS,74,0,0,0,19.71,1458.54
2025-06-15,ELEC-1134,BRS,58,0,0,0,87.1,5051.8
2025-06-15,ELEC-1143,BRS,39,0,0,0,16.28,634.92
2025-06-15,ELEC-1150,BRS,55,0,0,0,15.07,828.85
2025-06-15,ELEC-1184,BRS,104,0,0,0,78.98,8213.92
2025-06-15,ELEC-1204,BRS,31,0,0,0,17.6,545.6
2025-06-15,ELEC-1214,BRS,24,0,66,0,1.39,33.36
2025-06-15,ELEC-1217,BRS,85,0,23,0,103.36,8785.6
2025-06-15,HEAT-1016,BRS,45,0,0,0,384.79,17315.55
2025-06-15,HEAT-1064,BRS,13,0,0,0,216.98,2820.74
2025-06-15,HEAT-1082,BRS,13,0,0,0,206.63,2686.19
2025-06-15,HEAT-1124,BRS,14,0,0,0,497.14,6959.96
2025-06-15,HEAT-1130,BRS,6,0,0,0,730.49,4382.94
2025-06-15,HEAT-1142,BRS,13,0,0,0,426.54,5545.02
2025-06-15,HEAT-1203,BRS,3,0,30,0,569.98,1709.94
2025-06-15,HEAT-1211,BRS,9,0,0,0,409.64,3686.76
2025-06-15,PIPE-1004,BRS,298,0,0,0,1.76,524.48
2025-06-15,PIPE-1017,BRS,528,0,0,0,0.49,258.72
2025-06-15,PIPE-1025,BRS,199,0,2079,0,1.83,364.17
2025-06-15,PIPE-1029,BRS,13,0,180,0,4.37,56.81
2025-06-15,PIPE-1038,BRS,7,0,468,0,1.06,7.42
2025-06-15,PIPE-1044,BRS,1569,0,0,0,11.17,17525.73
2025-06-15,PIPE-1061,BRS,927,0,0,0,1.55,1436.85
2025-06-15,PIPE-1064,BRS,234,0,0,0,8.21,1921.14
2025-06-15,PIPE-1070,BRS,19,0,150,0,13.18,250.42
2025-06-15,PIPE-1101,BRS,112,0,150,0,2.04,228.48
2025-06-15,PIPE-1109,BRS,1469,0,0,0,2.82,4142.58
2025-06-15,PIPE-1119,BRS,1800,0,0,0,5.23,9414.0
2025-06-15,PIPE-1135,BRS,357,0,0,0,4.13,1474.41
2025-06-15,PIPE-1142,BRS,141,0,0,0,0.43,60.63
2025-06-15,PIPE-1150,BRS,428,0,0,0,0.29,124.12
