sales_order_number,line_number,sku,quantity_ordered,quantity_despatched,unit_price_gbp,line_discount_pct,line_status
SO-2025-08411,1,PIPE-1044,39,39,19.12,11.69,Despatched in full
SO-2025-08411,2,DRAIN-1192,9,9,143.67,23.58,Despatched in full
SO-2025-08411,3,VALV-1204,9,9,37.83,29.95,Despatched in full
SO-2025-08411,4,PIPE-1201,98,98,16.28,18.78,Despatched in full
SO-2025-08412,1,TOOL-1144,8,8,2.07,8.23,Despatched in full
SO-2025-08412,2,ELEC-1008,9,9,6.33,6.1,Despatched in full
SO-2025-08412,3,TOOL-1128,7,7,3.42,16.41,Despatched in full
SO-2025-08413,1,VENT-1214,2,2,190.7,21.2,Despatched in full
SO-2025-08414,1,RENW-1180,1,1,2199.38,19.76,Despatched in full
SO-2025-08414,2,RENW-1053,1,1,2717.1,19.11,Despatched in full
SO-2025-08414,3,PIPE-1101,44,44,2.45,14.78,Despatched in full
SO-2025-08414,4,RENW-1100,1,1,793.07,14.54,Despatched in full
SO-2025-08415,1,HEAT-1168,1,1,645.12,15.56,Despatched in full
SO-2025-08416,1,DRAIN-1005,26,0,9.58,9.94,Not available
SO-2025-08416,2,ELEC-1094,11,11,4.39,4.23,Despatched in full
SO-2025-08417,1,RENW-1158,1,0,3647.02,7.95,Not available
SO-2025-08417,2,VENT-1095,3,3,198.57,9.33,Despatched in full
SO-2025-08418,1,ELEC-1008,14,14,6.11,9.36,Despatched in full
SO-2025-08419,1,PIPE-1029,42,42,5.57,22.79,Despatched in full
SO-2025-08419,2,TOOL-1018,4,4,1.78,4.89,Despatched in full
SO-2025-08419,3,PIPE-1135,84,84,5.0,26.38,Despatched in full
SO-2025-08419,4,PIPE-1061,25,25,2.66,13.42,Despatched in full
SO-2025-08419,5,TOOL-1201,21,21,13.88,28.9,Despatched in full
SO-2025-08419,6,ELEC-1131,36,36,22.99,13.15,Despatched in full
SO-2025-08419,7,RENW-1100,1,1,750.94,19.08,Despatched in full
SO-2025-08419,8,RENW-1087,2,2,1139.72,15.95,Despatched in full
SO-2025-08420,1,VENT-1214,1,1,182.66,24.52,Despatched in full
SO-2025-08420,2,ELEC-1217,9,9,108.73,25.53,Despatched in full
SO-2025-08421,1,DRAIN-1095,12,0,144.9,12.71,Not available
SO-2025-08421,2,VALV-1204,5,5,44.63,17.37,Despatched in full
SO-2025-08422,1,RENW-1000,2,2,2305.66,8.36,Despatched in full
SO-2025-08422,2,DRAIN-1106,5,5,13.05,14.52,Despatched in full
SO-2025-08422,3,PIPE-1017,32,32,0.84,12.2,Despatched in full
SO-2025-08422,4,PIPE-1206,43,43,0.66,27.16,Despatched in full
SO-2025-08423,1,ELEC-1117,38,0,4.08,18.25,Not available
SO-2025-08423,2,DRAIN-1179,2,2,131.52,14.6,Despatched in full
SO-2025-08423,3,PIPE-1201,37,37,18.0,10.21,Despatched in full
SO-2025-08423,4,RENW-1100,1,1,898.3,3.2,Despatched in full
SO-2025-08424,1,TOOL-1144,25,25,1.63,28.01,Despatched in full
SO-2025-08424,2,VALV-1152,5,5,9.35,26.5,Despatched in full
SO-2025-08424,3,DRAIN-1158,20,15,98.6,18.51,Short shipped
SO-2025-08424,4,ELEC-1094,24,24,4.0,12.59,Despatched in full
SO-2025-08424,5,RENW-1087,1,1,1008.59,25.62,Despatched in full
SO-2025-08425,1,RENW-1100,1,1,829.63,10.6,Despatched in full
SO-2025-08425,2,ELEC-1107,13,13,2.92,12.66,Despatched in full
SO-2025-08425,3,VALV-1102,5,5,78.47,19.66,Despatched in full
SO-2025-08425,4,PIPE-1109,41,41,4.35,23.36,Despatched in full
SO-2025-08426,1,RENW-1100,1,1,821.09,11.52,Despatched in full
SO-2025-08426,2,PIPE-1109,122,122,5.67,0.0,Despatched in full
SO-2025-08427,1,TOOL-1077,14,14,3.08,22.42,Despatched in full
SO-2025-08428,1,PIPE-1119,29,29,8.31,21.33,Despatched in full
SO-2025-08428,2,RENW-1000,1,1,2034.19,19.15,Despatched in full
SO-2025-08428,3,ELEC-1008,19,19,6.21,7.88,Despatched in full
SO-2025-08428,4,PIPE-1061,101,101,2.94,4.31,Despatched in full
SO-2025-08429,1,DRAIN-1106,8,8,13.91,8.9,Despatched in full
SO-2025-08429,2,RENW-1100,1,1,903.13,2.68,Despatched in full
SO-2025-08429,3,ELEC-1217,18,18,145.01,0.68,Despatched in full
SO-2025-08430,1,VALV-1084,23,23,121.39,25.53,Despatched in full
SO-2025-08430,2,PIPE-1044,63,63,17.09,21.06,Despatched in full
SO-2025-08431,1,PIPE-1201,90,90,18.79,6.27,Despatched in full
SO-2025-08431,2,RENW-1180,2,2,2662.88,2.85,Despatched in full
SO-2025-08431,3,TOOL-1128,14,14,3.61,11.85,Despatched in full
SO-2025-08432,1,DRAIN-1204,3,3,9.48,5.84,Despatched in full
SO-2025-08432,2,TOOL-1128,15,15,3.42,16.47,Despatched in full
SO-2025-08432,3,VENT-1134,3,3,60.34,7.14,Despatched in full
SO-2025-08433,1,VALV-1192,2,2,40.39,25.57,Despatched in full
SO-2025-08433,2,ELEC-1049,22,22,33.37,30.76,Despatched in full
SO-2025-08433,3,TOOL-1128,9,9,2.84,30.54,Despatched in full
SO-2025-08433,4,RENW-1087,1,1,1118.02,17.55,Despatched in full
SO-2025-08433,5,RENW-1180,1,1,2261.05,17.51,Despatched in full
SO-2025-08433,6,DRAIN-1113,8,8,20.29,17.79,Despatched in full
SO-2025-08434,1,HEAT-1130,2,2,835.12,18.92,Despatched in full
SO-2025-08435,1,RENW-1022,1,1,1455.0,13.65,Despatched in full
SO-2025-08435,2,ELEC-1158,22,22,5.56,18.65,Despatched in full
SO-2025-08435,3,HEAT-1168,2,2,702.65,8.03,Despatched in full
SO-2025-08435,4,ELEC-1217,20,20,124.51,14.72,Despatched in full
SO-2025-08436,1,RENW-1100,1,1,800.21,13.77,Despatched in full
SO-2025-08436,2,VENT-1009,1,1,624.54,3.62,Despatched in full
SO-2025-08436,3,HEAT-1192,1,1,310.5,13.51,Despatched in full
SO-2025-08436,4,VENT-1129,1,1,75.45,2.51,Despatched in full
SO-2025-08436,5,VENT-1043,3,3,72.02,0.62,Despatched in full
SO-2025-08436,6,DRAIN-1106,12,12,14.79,3.13,Despatched in full
SO-2025-08437,1,VALV-1056,3,3,29.73,20.07,Despatched in full
SO-2025-08437,2,VENT-1119,2,2,778.39,13.8,Despatched in full
SO-2025-08437,3,ELEC-1204,14,14,24.37,3.29,Despatched in full
SO-2025-08437,4,RENW-1100,1,1,797.52,14.06,Despatched in full
SO-2025-08438,1,DRAIN-1179,10,10,119.75,22.24,Despatched in full
SO-2025-08438,2,RENW-1100,1,1,728.2,21.53,Despatched in full
SO-2025-08438,3,VENT-1084,2,2,50.83,13.11,Despatched in full
SO-2025-08438,4,DRAIN-1214,8,0,42.59,21.21,Not available
SO-2025-08438,5,RENW-1087,1,1,986.49,27.25,Despatched in full
SO-2025-08438,6,PIPE-1168,28,28,1.07,25.49,Despatched in full
SO-2025-08438,7,PIPE-1025,34,34,2.6,26.0,Despatched in full
SO-2025-08439,1,VENT-1214,4,4,207.68,14.18,Despatched in full
SO-2025-08439,2,TOOL-1067,8,8,11.57,7.44,Despatched in full
SO-2025-08440,1,VALV-1121,3,3,91.4,23.19,Returned
SO-2025-08440,2,PIPE-1206,38,38,0.72,20.91,Despatched in full
SO-2025-08440,3,VALV-1007,5,5,15.71,16.25,Despatched in full
SO-2025-08440,4,TOOL-1128,10,10,3.74,8.55,Despatched in full
SO-2025-08441,1,VALV-1192,3,3,43.51,19.81,Despatched in full
SO-2025-08441,2,TOOL-1144,11,11,2.0,11.57,Despatched in full
SO-2025-08441,3,ELEC-1217,17,17,128.57,11.94,Despatched in full
SO-2025-08441,4,VALV-1091,5,5,90.96,3.3,Despatched in full
SO-2025-08441,5,TOOL-1128,10,10,3.44,15.88,Despatched in full
SO-2025-08441,6,ELEC-1117,16,9,4.36,12.69,Short shipped
SO-2025-08442,1,PIPE-1201,53,53,19.33,3.57,Despatched in full
SO-2025-08443,1,TOOL-1144,8,8,2.0,11.29,Despatched in full
SO-2025-08443,2,ELEC-1107,13,13,2.63,21.22,Despatched in full
SO-2025-08444,1,TOOL-1021,12,12,2.51,14.32,Despatched in full
SO-2025-08444,2,VALV-1121,5,5,109.28,8.17,Despatched in full
SO-2025-08444,3,TOOL-1128,34,34,3.61,11.77,Despatched in full
SO-2025-08444,4,PIPE-1168,63,63,1.3,9.42,Despatched in full
SO-2025-08445,1,ELEC-1049,22,22,43.85,9.03,Despatched in full
SO-2025-08446,1,PIPE-1201,72,72,15.99,20.25,Despatched in full
SO-2025-08446,2,VALV-1091,14,11,84.86,9.78,Short shipped
SO-2025-08446,3,DRAIN-1047,6,6,228.89,19.97,Despatched in full
SO-2025-08446,4,DRAIN-1179,11,11,153.58,0.27,Despatched in full
SO-2025-08447,1,ELEC-1049,15,15,42.6,11.61,Despatched in full
SO-2025-08447,2,DRAIN-1145,43,41,18.63,16.43,Short shipped
SO-2025-08447,3,TOOL-1092,12,12,36.73,25.35,Despatched in full
SO-2025-08448,1,VENT-1002,2,2,55.51,38.8,Despatched in full
SO-2025-08448,2,RENW-1100,1,1,623.34,32.83,Despatched in full
SO-2025-08448,3,ELEC-1107,90,89,2.17,35.05,Short shipped
SO-2025-08448,4,TOOL-1128,54,0,2.66,34.92,Cancelled
SO-2025-08448,5,VENT-1185,1,1,75.74,31.77,Despatched in full
SO-2025-08449,1,VENT-1105,1,1,197.68,20.29,Despatched in full
SO-2025-08449,2,RENW-1192,1,1,1413.86,10.91,Despatched in full
SO-2025-08449,3,PIPE-1168,135,135,1.21,15.55,Despatched in full
SO-2025-08450,1,RENW-1192,1,1,1587.0,0.0,Despatched in full
SO-2025-08450,2,PIPE-1004,99,99,2.12,21.73,Despatched in full
SO-2025-08450,3,PIPE-1150,60,60,0.53,9.11,Despatched in full
SO-2025-08450,4,ELEC-1217,34,34,134.74,7.71,Despatched in full
SO-2025-08450,5,PIPE-1165,38,38,18.04,17.65,Despatched in full
SO-2025-08451,1,VALV-1084,10,10,139.84,14.21,Despatched in full
SO-2025-08451,2,VALV-1091,6,6,87.95,6.5,Despatched in full
SO-2025-08451,3,ELEC-1094,61,61,4.54,0.88,Despatched in full
SO-2025-08452,1,ELEC-1217,43,43,116.74,20.04,Despatched in full
SO-2025-08452,2,DRAIN-1158,9,9,96.01,20.65,Despatched in full
SO-2025-08453,1,VENT-1084,2,2,43.66,25.36,Despatched in full
SO-2025-08453,2,PIPE-1201,80,80,17.57,12.39,Despatched in full
SO-2025-08453,3,VENT-1119,3,3,714.09,20.92,Despatched in full
SO-2025-08454,1,PIPE-1064,32,32,11.96,13.0,Despatched in full
SO-2025-08454,2,TOOL-1155,9,9,44.72,16.14,Despatched in full
SO-2025-08454,3,ELEC-1049,31,31,39.78,17.47,Despatched in full
SO-2025-08454,4,DRAIN-1214,4,4,47.77,11.61,Despatched in full
SO-2025-08454,5,VALV-1091,4,4,79.12,15.88,Despatched in full
SO-2025-08454,6,TOOL-1110,10,10,31.92,8.13,Despatched in full
SO-2025-08455,1,RENW-1100,1,1,757.25,18.4,Despatched in full
SO-2025-08456,1,PIPE-1101,77,77,2.23,22.15,Despatched in full
SO-2025-08456,2,PIPE-1025,42,42,2.64,25.01,Despatched in full
SO-2025-08457,1,PIPE-1025,48,48,2.98,15.46,Despatched in full
SO-2025-08457,2,TOOL-1128,22,22,3.81,6.89,Despatched in full
SO-2025-08457,3,VALV-1192,2,2,47.28,12.86,Despatched in full
SO-2025-08457,4,VALV-1121,4,4,105.07,11.71,Despatched in full
SO-2025-08457,5,VENT-1095,1,1,219.0,0.0,Returned
SO-2025-08458,1,ELEC-1134,14,14,101.33,10.33,Despatched in full
SO-2025-08458,2,TOOL-1163,25,25,10.47,5.54,Despatched in full
SO-2025-08458,3,ELEC-1214,11,11,1.79,10.98,Despatched in full
SO-2025-08458,4,VENT-1019,1,0,76.57,8.0,Not available
SO-2025-08459,1,DRAIN-1095,11,0,156.92,5.47,Not available
SO-2025-08459,2,VENT-1095,2,2,177.28,19.05,Despatched in full
SO-2025-08459,3,HEAT-1082,1,1,262.03,14.09,Despatched in full
SO-2025-08459,4,RENW-1087,1,1,1240.06,8.55,Despatched in full
SO-2025-08459,5,DRAIN-1161,5,5,9.58,14.23,Despatched in full
SO-2025-08460,1,HEAT-1082,2,2,296.8,2.69,Despatched in full
SO-2025-08460,2,PIPE-1119,49,49,9.2,12.85,Despatched in full
SO-2025-08460,3,TOOL-1087,11,11,3.38,12.25,Despatched in full
SO-2025-08460,4,TOOL-1128,76,76,3.53,13.78,Despatched in full
SO-2025-08461,1,PIPE-1168,88,88,1.2,16.01,Despatched in full
SO-2025-08462,1,DRAIN-1113,11,11,19.92,19.27,Despatched in full
SO-2025-08462,2,TOOL-1175,15,0,4.31,9.71,Not available
SO-2025-08462,3,VALV-1037,3,3,38.5,15.58,Despatched in full
SO-2025-08463,1,HEAT-1192,2,2,329.56,8.2,Despatched in full
SO-2025-08463,2,RENW-1186,1,1,1800.52,10.6,Despatched in full
SO-2025-08464,1,PIPE-1201,55,55,15.8,21.18,Despatched in full
SO-2025-08464,2,PIPE-1004,28,0,2.25,16.91,Cancelled
SO-2025-08465,1,RENW-1100,1,1,851.07,8.29,Despatched in full
SO-2025-08465,2,RENW-1010,2,2,3261.26,13.01,Despatched in full
SO-2025-08465,3,RENW-1000,2,2,2516.0,0.0,Despatched in full
SO-2025-08465,4,ELEC-1119,30,0,93.64,5.19,Cancelled
SO-2025-08466,1,TOOL-1051,19,0,1.18,28.72,Cancelled
SO-2025-08466,2,TOOL-1128,28,28,2.86,30.04,Despatched in full
SO-2025-08466,3,TOOL-1219,10,10,1.17,21.83,Despatched in full
SO-2025-08466,4,VALV-1137,8,8,70.02,24.51,Despatched in full
SO-2025-08467,1,HEAT-1103,1,1,308.69,0.1,Despatched in full
SO-2025-08467,2,RENW-1180,1,1,2570.78,6.21,Despatched in full
SO-2025-08468,1,VALV-1102,4,4,82.25,15.79,Despatched in full
SO-2025-08468,2,RENW-1087,1,1,1227.59,9.47,Despatched in full
SO-2025-08469,1,ELEC-1036,49,49,2.88,11.57,Despatched in full
SO-2025-08469,2,TOOL-1128,5,5,3.64,11.02,Despatched in full
SO-2025-08469,3,DRAIN-1106,33,22,12.78,16.29,Short shipped
SO-2025-08469,4,VALV-1110,11,11,15.39,8.64,Despatched in full
SO-2025-08469,5,PIPE-1061,170,170,2.51,18.25,Despatched in full
SO-2025-08469,6,RENW-1100,1,1,836.87,9.82,Despatched in full
SO-2025-08469,7,PIPE-1214,105,105,0.67,7.34,Despatched in full
SO-2025-08470,1,PIPE-1025,54,54,3.42,2.91,Despatched in full
SO-2025-08470,2,VENT-1019,3,3,72.45,12.95,Despatched in full
SO-2025-08471,1,VALV-1110,5,5,14.9,11.52,Despatched in full
SO-2025-08472,1,HEAT-1124,1,1,645.57,33.24,Despatched in full
SO-2025-08473,1,PIPE-1150,175,72,0.51,11.33,Short shipped
SO-2025-08474,1,DRAIN-1179,5,5,153.35,0.42,Despatched in full
SO-2025-08475,1,ELEC-1214,9,0,1.9,5.37,Cancelled
SO-2025-08475,2,RENW-1100,1,1,795.95,14.23,Despatched in full
SO-2025-08475,3,PIPE-1025,31,31,3.18,9.75,Despatched in full
SO-2025-08476,1,TOOL-1128,8,8,3.59,12.31,Despatched in full
SO-2025-08476,2,HEAT-1130,2,2,950.48,7.72,Despatched in full
SO-2025-08477,1,VALV-1121,11,11,111.32,6.45,Despatched in full
SO-2025-08478,1,RENW-1000,1,1,2142.63,14.84,Despatched in full
SO-2025-08478,2,VENT-1214,3,2,235.73,2.59,Short shipped
SO-2025-08478,3,VENT-1115,3,2,63.71,0.0,Short shipped
SO-2025-08478,4,HEAT-1142,4,4,573.51,14.91,Despatched in full
SO-2025-08478,5,PIPE-1061,122,122,2.69,12.4,Despatched in full
SO-2025-08478,6,TOOL-1205,6,6,2.02,18.11,Despatched in full
SO-2025-08479,1,PIPE-1064,42,42,12.13,11.81,Despatched in full
SO-2025-08479,2,HEAT-1211,2,2,514.75,8.57,Despatched in full
SO-2025-08480,1,VALV-1215,14,14,20.98,36.98,Despatched in full
SO-2025-08480,2,PIPE-1168,61,61,0.99,31.11,Despatched in full
SO-2025-08480,3,RENW-1000,1,1,1923.73,23.54,Despatched in full
SO-2025-08481,1,PIPE-1025,68,68,3.07,12.81,Despatched in full
SO-2025-08481,2,VENT-1019,2,2,76.33,8.29,Despatched in full
SO-2025-08481,3,PIPE-1119,20,20,9.47,10.31,Despatched in full
SO-2025-08482,1,VENT-1214,4,0,161.8,33.14,Not available
SO-2025-08482,2,RENW-1081,1,1,1902.54,29.3,Despatched in full
SO-2025-08482,3,HEAT-1151,1,1,615.36,30.31,Despatched in full
SO-2025-08482,4,RENW-1100,2,2,691.55,25.48,Despatched in full
SO-2025-08482,5,HEAT-1059,1,1,301.96,21.57,Despatched in full
SO-2025-08483,1,VALV-1192,2,2,43.73,19.41,Despatched in full
SO-2025-08483,2,VALV-1065,3,3,96.64,20.79,Returned
SO-2025-08483,3,TOOL-1137,26,26,29.34,13.31,Despatched in full
SO-2025-08483,4,DRAIN-1158,7,7,95.35,21.2,Despatched in full
SO-2025-08483,5,TOOL-1018,4,4,1.66,11.43,Despatched in full
SO-2025-08483,6,RENW-1100,1,1,702.12,24.34,Despatched in full
SO-2025-08484,1,VENT-1084,1,0,53.87,7.91,Cancelled
SO-2025-08484,2,PIPE-1101,60,60,2.44,15.12,Despatched in full
SO-2025-08484,3,TOOL-1163,23,23,10.28,7.25,Despatched in full
SO-2025-08485,1,TOOL-1128,15,0,3.82,6.49,Cancelled
SO-2025-08485,2,ELEC-1049,10,10,41.33,14.25,Despatched in full
SO-2025-08485,3,RENW-1000,2,2,2344.41,6.82,Despatched in full
SO-2025-08485,4,DRAIN-1179,4,4,143.16,7.04,Despatched in full
SO-2025-08486,1,PIPE-1029,28,28,6.1,15.46,Despatched in full
SO-2025-08486,2,PIPE-1201,107,107,20.05,0.0,Despatched in full
SO-2025-08486,3,TOOL-1128,11,11,3.9,4.62,Despatched in full
SO-2025-08487,1,VALV-1110,11,11,16.84,0.0,Despatched in full
SO-2025-08487,2,ELEC-1134,36,36,101.36,10.3,Despatched in full
SO-2025-08487,3,RENW-1100,1,1,718.64,22.56,Despatched in full
SO-2025-08487,4,VALV-1056,3,2,32.13,13.62,Short shipped
SO-2025-08487,5,VENT-1214,2,2,179.71,25.74,Despatched in full
SO-2025-08487,6,VALV-1152,3,3,11.38,10.54,Despatched in full
SO-2025-08488,1,TOOL-1031,12,12,17.28,25.21,Despatched in full
SO-2025-08489,1,RENW-1087,1,1,1241.42,8.45,Despatched in full
SO-2025-08490,1,TOOL-1071,24,0,4.73,14.2,Not available
SO-2025-08490,2,VENT-1095,2,2,209.52,4.33,Despatched in full
SO-2025-08490,3,VALV-1192,7,7,46.54,14.23,Despatched in full
SO-2025-08491,1,TOOL-1128,7,7,4.03,1.43,Despatched in full
SO-2025-08491,2,RENW-1087,1,1,1190.43,12.21,Despatched in full
SO-2025-08492,1,DRAIN-1179,12,12,146.41,4.93,Despatched in full
SO-2025-08492,2,PIPE-1101,69,69,2.75,4.04,Despatched in full
SO-2025-08492,3,HEAT-1130,1,1,929.16,9.79,Despatched in full
SO-2025-08493,1,ELEC-1107,9,9,2.11,36.85,Despatched in full
SO-2025-08493,2,VENT-1019,10,10,59.28,28.77,Despatched in full
SO-2025-08493,3,RENW-1000,1,1,1545.83,38.56,Despatched in full
SO-2025-08493,4,VALV-1056,9,9,22.6,39.26,Despatched in full
SO-2025-08494,1,PIPE-1142,57,57,0.63,6.6,Despatched in full
SO-2025-08494,2,RENW-1087,2,0,1127.79,16.83,Not available
SO-2025-08494,3,TOOL-1071,21,21,4.42,19.83,Despatched in full
SO-2025-08494,4,RENW-1100,3,3,832.04,10.34,Despatched in full
SO-2025-08495,1,VALV-1056,7,7,27.53,25.99,Despatched in full
SO-2025-08495,2,HEAT-1130,1,1,715.75,30.51,Despatched in full
SO-2025-08495,3,DRAIN-1158,11,11,80.54,33.44,Despatched in full
SO-2025-08495,4,VALV-1121,5,5,86.26,27.51,Despatched in full
SO-2025-08495,5,PIPE-1201,51,51,15.84,21.02,Despatched in full
SO-2025-08495,6,RENW-1000,2,2,1527.97,39.27,Despatched in full
SO-2025-08495,7,VALV-1091,3,0,65.0,30.89,Not available
SO-2025-08496,1,VALV-1121,2,2,93.9,21.09,Despatched in full
SO-2025-08496,2,VALV-1196,5,5,50.1,8.44,Despatched in full
SO-2025-08496,3,RENW-1053,1,1,2737.25,18.51,Despatched in full
SO-2025-08496,4,DRAIN-1158,9,9,119.66,1.11,Despatched in full
SO-2025-08496,5,VENT-1019,2,2,69.09,16.99,Despatched in full
SO-2025-08497,1,RENW-1100,1,1,830.19,10.54,Despatched in full
SO-2025-08497,2,DRAIN-1158,5,5,96.56,20.2,Despatched in full
SO-2025-08497,3,DRAIN-1179,5,5,136.21,11.55,Despatched in full
SO-2025-08497,4,DRAIN-1068,10,10,13.04,15.35,Despatched in full
SO-2025-08497,5,ELEC-1117,7,7,4.33,13.19,Despatched in full
SO-2025-08498,1,HEAT-1161,3,3,1093.95,6.26,Despatched in full
SO-2025-08498,2,DRAIN-1051,12,12,165.32,14.34,Despatched in full
SO-2025-08498,3,VALV-1091,4,4,83.46,11.27,Despatched in full
SO-2025-08498,4,ELEC-1117,34,34,4.83,3.28,Despatched in full
SO-2025-08499,1,ELEC-1094,39,39,3.46,24.4,Despatched in full
SO-2025-08499,2,TOOL-1021,14,0,2.38,18.71,Not available
SO-2025-08499,3,HEAT-1022,3,3,257.49,17.47,Despatched in full
SO-2025-08500,1,ELEC-1134,39,39,95.08,15.86,Despatched in full
SO-2025-08500,2,RENW-1022,1,0,1312.11,22.13,Cancelled
SO-2025-08500,3,TOOL-1067,37,37,10.01,19.94,Despatched in full
SO-2025-08500,4,HEAT-1203,2,2,729.07,18.54,Despatched in full
SO-2025-08500,5,TOOL-1214,29,29,15.58,6.91,Despatched in full
SO-2025-08500,6,RENW-1061,1,1,2341.62,4.15,Despatched in full
SO-2025-08501,1,VALV-1065,8,8,105.32,13.67,Despatched in full
SO-2025-08501,2,RENW-1010,1,1,3254.51,13.19,Despatched in full
SO-2025-08502,1,RENW-1152,1,1,2533.99,7.18,Despatched in full
SO-2025-08502,2,ELEC-1025,36,36,39.5,12.21,Despatched in full
SO-2025-08502,3,RENW-1000,1,1,2320.51,7.77,Despatched in full
SO-2025-08502,4,PIPE-1168,16,16,1.3,8.88,Despatched in full
SO-2025-08502,5,PIPE-1109,44,44,4.75,16.3,Despatched in full
SO-2025-08502,6,PIPE-1064,60,60,12.06,12.32,Despatched in full
SO-2025-08503,1,VALV-1084,5,5,147.91,9.26,Despatched in full
SO-2025-08503,2,RENW-1070,1,1,1257.12,9.56,Despatched in full
SO-2025-08503,3,VALV-1154,2,2,81.89,13.52,Despatched in full
SO-2025-08503,4,VENT-1026,1,1,73.65,10.69,Despatched in full
SO-2025-08504,1,VALV-1215,3,3,27.02,18.83,Despatched in full
SO-2025-08504,2,TOOL-1077,7,7,3.28,17.32,Despatched in full
SO-2025-08504,3,DRAIN-1199,6,6,7.69,5.22,Despatched in full
SO-2025-08505,1,VALV-1024,4,4,145.25,17.47,Despatched in full
SO-2025-08505,2,RENW-1100,2,2,838.08,9.69,Despatched in full
SO-2025-08505,3,ELEC-1049,16,16,38.25,20.65,Despatched in full
SO-2025-08506,1,TOOL-1087,8,8,3.41,11.41,Despatched in full
SO-2025-08506,2,RENW-1192,2,2,1364.34,14.03,Despatched in full
SO-2025-08506,3,TOOL-1110,18,18,32.16,7.43,Despatched in full
SO-2025-08506,4,HEAT-1192,1,1,277.04,22.83,Despatched in full
SO-2025-08506,5,RENW-1095,1,1,2980.85,5.43,Returned
SO-2025-08507,1,DRAIN-1075,3,3,85.22,11.63,Despatched in full
SO-2025-08507,2,TOOL-1092,8,8,45.76,7.0,Despatched in full
SO-2025-08508,1,PIPE-1109,19,19,4.23,25.41,Despatched in full
SO-2025-08508,2,RENW-1095,1,0,2920.01,7.36,Cancelled
SO-2025-08508,3,HEAT-1142,2,2,613.27,9.01,Despatched in full
SO-2025-08508,4,RENW-1053,2,2,3018.06,10.15,Despatched in full
SO-2025-08508,5,DRAIN-1016,11,11,90.18,22.92,Despatched in full
SO-2025-08508,6,PIPE-1201,133,133,17.86,10.91,Despatched in full
SO-2025-08509,1,RENW-1134,1,1,786.84,12.96,Despatched in full
SO-2025-08509,2,PIPE-1109,13,13,4.97,12.32,Despatched in full
SO-2025-08510,1,PIPE-1061,37,37,2.58,15.96,Despatched in full
SO-2025-08510,2,ELEC-1197,10,10,72.95,7.29,Despatched in full
SO-2025-08510,3,TOOL-1031,7,7,21.96,4.93,Despatched in full
SO-2025-08511,1,DRAIN-1095,10,0,134.61,18.91,Not available
SO-2025-08511,2,TOOL-1128,14,14,3.45,15.68,Despatched in full
SO-2025-08511,3,RENW-1100,1,1,807.27,13.01,Despatched in full
SO-2025-08512,1,ELEC-1049,28,28,44.09,8.53,Despatched in full
SO-2025-08513,1,DRAIN-1179,9,9,130.11,15.51,Despatched in full
SO-2025-08513,2,RENW-1087,2,2,1311.12,3.31,Despatched in full
SO-2025-08513,3,PIPE-1044,65,65,18.37,15.14,Despatched in full
SO-2025-08514,1,RENW-1100,2,2,827.78,10.8,Despatched in full
SO-2025-08514,2,ELEC-1184,17,17,120.41,16.96,Despatched in full
SO-2025-08514,3,TOOL-1163,18,18,11.01,0.61,Despatched in full
SO-2025-08514,4,PIPE-1201,77,77,17.52,12.63,Despatched in full
SO-2025-08515,1,ELEC-1217,30,30,134.47,7.9,Despatched in full
SO-2025-08515,2,DRAIN-1095,7,7,152.55,8.1,Despatched in full
SO-2025-08515,3,ELEC-1049,23,23,43.57,9.61,Despatched in full
SO-2025-08515,4,VENT-1214,3,3,213.73,11.68,Despatched in full
SO-2025-08515,5,VALV-1192,8,8,49.34,9.07,Despatched in full
SO-2025-08516,1,DRAIN-1158,16,16,118.2,2.31,Despatched in full
SO-2025-08517,1,PIPE-1201,39,39,14.65,26.94,Despatched in full
SO-2025-08517,2,DRAIN-1145,9,9,16.1,27.76,Despatched in full
SO-2025-08517,3,TOOL-1067,4,4,8.03,35.8,Despatched in full
SO-2025-08517,4,DRAIN-1016,4,4,78.45,32.95,Despatched in full
SO-2025-08518,1,VALV-1152,4,4,11.15,12.31,Despatched in full
SO-2025-08518,2,VALV-1056,9,9,33.39,10.23,Despatched in full
SO-2025-08519,1,VENT-1084,3,3,50.49,13.69,Despatched in full
SO-2025-08519,2,TOOL-1087,15,15,3.42,11.26,Despatched in full
SO-2025-08519,3,RENW-1100,1,1,805.78,13.17,Despatched in full
SO-2025-08520,1,PIPE-1119,54,54,9.55,9.52,Despatched in full
SO-2025-08520,2,ELEC-1008,18,18,5.22,22.58,Despatched in full
SO-2025-08521,1,DRAIN-1179,7,7,106.88,30.6,Despatched in full
SO-2025-08521,2,ELEC-1094,31,31,3.3,27.97,Despatched in full
SO-2025-08521,3,VALV-1121,8,8,92.19,22.53,Despatched in full
SO-2025-08522,1,RENW-1087,3,0,1168.06,13.86,Not available
SO-2025-08522,2,PIPE-1109,125,125,4.74,16.46,Despatched in full
SO-2025-08522,3,ELEC-1107,16,16,3.0,10.08,Despatched in full
SO-2025-08523,1,ELEC-1049,45,45,39.91,17.19,Despatched in full
