sales_order_number,customer_account,warehouse_code,order_date,requested_delivery_date,despatch_date,order_channel,order_status
SO-2025-07744,C1881,DAV,2025-07-23,2025-07-29,2025-07-23,Telephone,Part despatched
SO-2025-07745,C1416,DAV,2025-07-23,2025-07-24,2025-07-23,Telephone,Despatched
SO-2025-07746,C1515,DAV,2025-07-23,2025-07-24,2025-07-23,Trade counter,Despatched
SO-2025-07747,C1560,WAR,2025-07-23,2025-07-28,2025-07-23,Trade counter,Despatched
SO-2025-07748,C1032,WAR,2025-07-23,2025-07-29,2025-07-23,Telephone,Part despatched
SO-2025-07749,C1346,WAR,2025-07-23,2025-07-24,2025-07-24,Trade counter,Part despatched
SO-2025-07750,C1871,WAR,2025-07-23,2025-07-28,2025-07-23,Telephone,Despatched
SO-2025-07751,C1724,WAR,2025-07-23,2025-07-25,2025-07-23,Trade counter,Despatched
SO-2025-07752,C1802,WAR,2025-07-23,2025-07-28,2025-07-24,Trade counter,Despatched
SO-2025-07753,C1773,BRS,2025-07-23,2025-07-28,2025-07-23,Web,Despatched
SO-2025-07754,C1941,LIV,2025-07-23,2025-07-25,2025-07-23,Trade counter,Part despatched
SO-2025-07755,C1478,LIV,2025-07-23,2025-07-25,2025-07-23,Web,Despatched
SO-2025-07756,C1685,LIV,2025-07-23,2025-07-24,2025-07-23,Telephone,Despatched
SO-2025-07757,C1447,DAV,2025-07-24,2025-07-28,2025-07-25,Web,Despatched
SO-2025-07758,C1610,DAV,2025-07-24,2025-07-30,2025-07-24,Telephone,Despatched
SO-2025-07759,C1826,DAV,2025-07-24,2025-07-25,2025-07-24,Trade counter,Part despatched
SO-2025-07760,C1447,DAV,2025-07-24,2025-07-29,2025-07-24,Account manager,Despatched
SO-2025-07761,C1299,DAV,2025-07-24,2025-07-28,2025-07-24,Web,Despatched
SO-2025-07762,C1035,DAV,2025-07-24,2025-07-25,2025-07-25,Trade counter,Despatched
SO-2025-07763,C1296,DAV,2025-07-24,2025-07-28,2025-07-24,Web,Despatched
SO-2025-07764,C1032,WAR,2025-07-24,2025-07-25,2025-07-24,Trade counter,Despatched
SO-2025-07765,C1450,WAR,2025-07-24,2025-07-29,2025-07-24,Telephone,Despatched
SO-2025-07766,C1450,WAR,2025-07-24,2025-07-29,2025-07-24,Web,Despatched
SO-2025-07767,C1207,WAR,2025-07-24,2025-07-25,2025-07-24,Web,Part despatched
SO-2025-07768,C1505,BRS,2025-07-24,2025-07-30,2025-07-24,Trade counter,Part despatched
SO-2025-07769,C1330,BRS,2025-07-24,2025-07-30,2025-07-24,Telephone,Despatched
SO-2025-07770,C1578,BRS,2025-07-24,2025-07-29,2025-07-24,Trade counter,Despatched
SO-2025-07771,C1435,LIV,2025-07-24,2025-07-29,2025-07-24,Trade counter,Despatched
SO-2025-07772,C1835,LIV,2025-07-24,2025-07-29,2025-07-24,Web,Despatched
SO-2025-07773,C1599,DAV,2025-07-25,2025-07-29,2025-07-25,Trade counter,Despatched
SO-2025-07774,C1143,DAV,2025-07-25,2025-07-29,2025-07-25,Trade counter,Despatched
SO-2025-07775,C1940,DAV,2025-07-25,2025-07-28,2025-07-25,Trade counter,Part despatched
SO-2025-07776,C1270,DAV,2025-07-25,2025-07-31,2025-07-25,Account manager,Part despatched
SO-2025-07777,C1184,DAV,2025-07-25,2025-07-29,2025-07-25,Trade counter,Despatched
SO-2025-07778,C1389,DAV,2025-07-25,2025-07-31,2025-07-28,Telephone,Despatched
SO-2025-07779,C1535,WAR,2025-07-25,2025-07-29,2025-07-25,Account manager,Despatched
SO-2025-07780,C1850,WAR,2025-07-25,2025-07-30,2025-07-25,Telephone,Despatched
SO-2025-07781,C1230,WAR,2025-07-25,2025-07-30,2025-07-25,Account manager,Despatched
SO-2025-07782,C1057,WAR,2025-07-25,2025-07-29,2025-07-25,Trade counter,Despatched
SO-2025-07783,C1713,WAR,2025-07-25,2025-07-28,2025-07-25,Telephone,Despatched
SO-2025-07784,C1402,WAR,2025-07-25,2025-07-29,2025-07-29,Telephone,Despatched
SO-2025-07785,C1243,WAR,2025-07-25,2025-07-28,2025-07-25,Account manager,Despatched
SO-2025-07786,C1871,WAR,2025-07-25,2025-07-30,2025-07-25,Account manager,Despatched
SO-2025-07787,C1238,BRS,2025-07-25,2025-07-30,2025-07-28,Trade counter,Part despatched
SO-2025-07788,C1674,BRS,2025-07-25,2025-07-28,2025-07-28,Trade counter,Part despatched
SO-2025-07789,C1728,DAV,2025-07-28,2025-07-29,2025-07-30,Trade counter,Part despatched
SO-2025-07790,C1710,DAV,2025-07-28,2025-07-30,2025-07-28,Telephone,Despatched
SO-2025-07791,C1509,DAV,2025-07-28,2025-08-01,2025-07-28,Web,Despatched
SO-2025-07792,C1113,DAV,2025-07-28,2025-07-30,2025-07-28,Account manager,Despatched
SO-2025-07793,C1407,DAV,2025-07-28,2025-07-31,2025-07-28,Telephone,Despatched
SO-2025-07794,C1278,DAV,2025-07-28,2025-07-29,2025-07-29,Telephone,Despatched
SO-2025-07795,C1447,DAV,2025-07-28,2025-08-01,2025-07-28,Telephone,Part despatched
SO-2025-07796,C1194,DAV,2025-07-28,2025-07-31,2025-07-30,Telephone,Despatched
SO-2025-07797,C1174,WAR,2025-07-28,2025-07-30,2025-07-28,Account manager,Despatched
SO-2025-07798,C1597,WAR,2025-07-28,2025-07-29,2025-07-28,Trade counter,Part despatched
SO-2025-07799,C1336,WAR,2025-07-28,2025-08-01,2025-07-28,Trade counter,Despatched
SO-2025-07800,C1866,WAR,2025-07-28,2025-07-30,2025-07-28,Trade counter,Despatched
SO-2025-07801,C1026,WAR,2025-07-28,2025-08-01,2025-07-28,Trade counter,Despatched
SO-2025-07802,C1950,WAR,2025-07-28,2025-08-01,2025-07-29,Telephone,Part despatched
SO-2025-07803,C1051,WAR,2025-07-28,2025-07-29,2025-07-28,Trade counter,Part despatched
SO-2025-07804,C1215,WAR,2025-07-28,2025-07-30,2025-07-28,Trade counter,Part despatched
SO-2025-07805,C1697,BRS,2025-07-28,2025-07-29,2025-07-29,Telephone,Despatched
SO-2025-07806,C1247,BRS,2025-07-28,2025-07-29,2025-07-28,Telephone,Despatched
SO-2025-07807,C1486,DAV,2025-07-29,2025-08-04,2025-07-29,Telephone,Despatched
SO-2025-07808,C1977,DAV,2025-07-29,2025-08-01,2025-07-29,Account manager,Despatched
SO-2025-07809,C1385,DAV,2025-07-29,2025-07-31,2025-07-29,Telephone,Despatched
SO-2025-07810,C1050,DAV,2025-07-29,2025-07-31,2025-07-29,Trade counter,Despatched
SO-2025-07811,C1276,DAV,2025-07-29,2025-07-30,2025-07-31,Trade counter,Despatched
SO-2025-07812,C1560,WAR,2025-07-29,2025-08-01,2025-07-29,Trade counter,Despatched
SO-2025-07813,C1844,WAR,2025-07-29,2025-08-01,2025-07-30,Trade counter,Despatched
SO-2025-07814,C1338,BRS,2025-07-29,2025-08-04,2025-07-29,Telephone,Despatched
SO-2025-07815,C1343,BRS,2025-07-29,2025-07-30,2025-07-29,Account manager,Part despatched
SO-2025-07816,C1115,BRS,2025-07-29,2025-08-04,2025-07-29,Telephone,Despatched
SO-2025-07817,C1501,BRS,2025-07-29,2025-08-04,2025-07-29,Trade counter,Despatched
SO-2025-07818,C1267,LIV,2025-07-29,2025-08-04,2025-07-29,Telephone,Despatched
SO-2025-07819,C1254,LIV,2025-07-29,2025-08-01,2025-07-29,Telephone,Despatched
SO-2025-07820,C1504,LIV,2025-07-29,2025-07-30,2025-07-29,Telephone,Despatched
SO-2025-07821,C1634,LIV,2025-07-29,2025-07-30,2025-07-29,Telephone,Despatched
SO-2025-07822,C1554,DAV,2025-07-30,2025-08-01,2025-07-31,Telephone,Despatched
SO-2025-07823,C1434,DAV,2025-07-30,2025-08-04,2025-07-30,Trade counter,Despatched
SO-2025-07824,C1278,DAV,2025-07-30,2025-08-01,2025-07-30,Trade counter,Despatched
SO-2025-07825,C1531,DAV,2025-07-30,2025-07-31,2025-07-30,Web,Despatched
SO-2025-07826,C1563,DAV,2025-07-30,2025-08-04,2025-07-30,Account manager,Part despatched
SO-2025-07827,C1389,DAV,2025-07-30,2025-08-04,2025-07-31,Telephone,Despatched
SO-2025-07828,C1484,DAV,2025-07-30,2025-08-05,2025-07-30,Telephone,Despatched
SO-2025-07829,C1952,DAV,2025-07-30,2025-08-01,2025-07-30,Web,Despatched
SO-2025-07830,C1785,BRS,2025-07-30,2025-07-31,2025-07-31,Telephone,Despatched
SO-2025-07831,C1795,DAV,2025-07-31,2025-08-01,2025-08-04,Trade counter,Despatched
SO-2025-07832,C1366,DAV,2025-07-31,2025-08-05,2025-08-04,Trade counter,Despatched
SO-2025-07833,C1145,DAV,2025-07-31,2025-08-06,2025-07-31,Telephone,Despatched
SO-2025-07834,C1389,DAV,2025-07-31,2025-08-04,2025-08-01,Telephone,Part despatched
SO-2025-07835,C1434,DAV,2025-07-31,2025-08-04,2025-07-31,Telephone,Part despatched
SO-2025-07836,C1051,WAR,2025-07-31,2025-08-01,2025-07-31,Telephone,Despatched
SO-2025-07837,C1026,WAR,2025-07-31,2025-08-06,2025-08-01,Web,Despatched
SO-2025-07838,C1051,WAR,2025-07-31,2025-08-04,2025-07-31,Trade counter,Despatched
SO-2025-07839,C1032,WAR,2025-07-31,2025-08-06,2025-07-31,Telephone,Despatched
SO-2025-07840,C1839,WAR,2025-07-31,2025-08-06,2025-08-04,Account manager,Despatched
SO-2025-07841,C1482,WAR,2025-07-31,2025-08-06,2025-07-31,Trade counter,Despatched
SO-2025-07842,C1391,WAR,2025-07-31,2025-08-05,2025-07-31,Telephone,Despatched
SO-2025-07843,C1454,WAR,2025-07-31,2025-08-05,2025-07-31,Trade counter,Despatched
SO-2025-07844,C1848,WAR,2025-07-31,2025-08-04,2025-08-01,Web,Despatched
SO-2025-07845,C1492,WAR,2025-07-31,2025-08-06,2025-07-31,Web,Despatched
SO-2025-07846,C1071,BRS,2025-07-31,2025-08-05,2025-07-31,Trade counter,Despatched
SO-2025-07847,C1038,LIV,2025-07-31,2025-08-06,2025-08-01,Web,Despatched
SO-2025-07848,C1168,LIV,2025-07-31,2025-08-06,2025-07-31,Web,Despatched
SO-2025-07849,C1430,LIV,2025-07-31,2025-08-06,2025-08-04,Telephone,Despatched
SO-2025-07850,C1085,LIV,2025-07-31,2025-08-05,2025-07-31,Web,Despatched
SO-2025-07851,C1029,LIV,2025-07-31,2025-08-04,2025-08-01,Telephone,Despatched
SO-2025-07852,C1432,LIV,2025-07-31,2025-08-05,2025-07-31,Telephone,Despatched
SO-2025-07853,C1307,DAV,2025-08-01,2025-08-05,2025-08-06,Trade counter,Despatched
SO-2025-07854,C1447,DAV,2025-08-01,2025-08-07,2025-08-01,Account manager,Despatched
SO-2025-07855,C1098,DAV,2025-08-01,2025-08-06,2025-08-01,Account manager,Despatched
SO-2025-07856,C1195,DAV,2025-08-01,2025-08-07,2025-08-01,Telephone,Part despatched
SO-2025-07857,C1648,DAV,2025-08-01,2025-08-07,2025-08-01,Telephone,Despatched
SO-2025-07858,C1429,DAV,2025-08-01,2025-08-07,2025-08-01,Telephone,Despatched
SO-2025-07859,C1554,DAV,2025-08-01,2025-08-04,2025-08-06,Account manager,Part despatched
SO-2025-07860,C1988,WAR,2025-08-01,2025-08-05,2025-08-05,Trade counter,Despatched
SO-2025-07861,C1282,WAR,2025-08-01,2025-08-07,2025-08-01,Trade counter,Despatched
SO-2025-07862,C1408,WAR,2025-08-01,2025-08-06,2025-08-04,Trade counter,Despatched
SO-2025-07863,C1870,BRS,2025-08-01,2025-08-07,2025-08-01,Trade counter,Despatched
SO-2025-07864,C1697,BRS,2025-08-01,2025-08-06,2025-08-01,Account manager,Despatched
SO-2025-07865,C1338,BRS,2025-08-01,2025-08-06,2025-08-01,Telephone,Despatched
SO-2025-07866,C1038,LIV,2025-08-01,2025-08-06,2025-08-01,Telephone,Despatched
SO-2025-07867,C1904,LIV,2025-08-01,2025-08-06,2025-08-01,Trade counter,Despatched
SO-2025-07868,C1335,DAV,2025-08-04,2025-08-08,2025-08-04,Telephone,Despatched
SO-2025-07869,C1447,DAV,2025-08-04,2025-08-05,2025-08-07,Telephone,Despatched
SO-2025-07870,C1255,DAV,2025-08-04,2025-08-07,2025-08-04,Trade counter,Despatched
SO-2025-07871,C1042,DAV,2025-08-04,2025-08-06,2025-08-04,Trade counter,Despatched
SO-2025-07872,C1372,DAV,2025-08-04,2025-08-05,2025-08-04,Web,Despatched
SO-2025-07873,C1078,DAV,2025-08-04,2025-08-05,2025-08-04,Account manager,Despatched
SO-2025-07874,C1089,DAV,2025-08-04,2025-08-06,2025-08-06,Telephone,Despatched
SO-2025-07875,C1521,DAV,2025-08-04,2025-08-05,2025-08-04,Account manager,Part despatched
SO-2025-07876,C1521,DAV,2025-08-04,2025-08-08,2025-08-04,Telephone,Despatched
SO-2025-07877,C1207,WAR,2025-08-04,2025-08-06,2025-08-04,Account manager,Despatched
SO-2025-07878,C1402,WAR,2025-08-04,2025-08-05,2025-08-04,Trade counter,Despatched
SO-2025-07879,C1802,WAR,2025-08-04,2025-08-05,2025-08-04,Telephone,Despatched
SO-2025-07880,C1460,WAR,2025-08-04,2025-08-08,2025-08-04,Account manager,Despatched
SO-2025-07881,C1717,BRS,2025-08-04,2025-08-06,2025-08-04,Trade counter,Part despatched
SO-2025-07882,C1139,BRS,2025-08-04,2025-08-06,2025-08-04,Trade counter,Despatched
SO-2025-07883,C1659,BRS,2025-08-04,2025-08-07,2025-08-04,Web,Despatched
SO-2025-07884,C1065,BRS,2025-08-04,2025-08-07,2025-08-05,Trade counter,Part despatched
SO-2025-07885,C1432,LIV,2025-08-04,2025-08-05,2025-08-04,Telephone,Despatched
SO-2025-07886,C1168,LIV,2025-08-04,2025-08-06,2025-08-06,Trade counter,Despatched
SO-2025-07887,C1422,LIV,2025-08-04,2025-08-05,2025-08-05,Web,Despatched
SO-2025-07888,C1478,LIV,2025-08-04,2025-08-06,2025-08-04,Account manager,Despatched
SO-2025-07889,C1195,DAV,2025-08-05,2025-08-08,2025-08-05,Trade counter,Despatched
SO-2025-07890,C1486,DAV,2025-08-05,2025-08-07,2025-08-05,Account manager,Despatched
SO-2025-07891,C1251,DAV,2025-08-05,2025-08-06,2025-08-07,Web,Despatched
SO-2025-07892,C1078,DAV,2025-08-05,2025-08-06,2025-08-05,Web,Despatched
SO-2025-07893,C1470,DAV,2025-08-05,2025-08-08,2025-08-05,Telephone,Part despatched
SO-2025-07894,C1563,DAV,2025-08-05,2025-08-07,2025-08-05,Trade counter,Despatched
SO-2025-07895,C1938,DAV,2025-08-05,2025-08-08,2025-08-08,Web,Despatched
SO-2025-07896,C1482,WAR,2025-08-05,2025-08-11,2025-08-07,Web,Despatched
SO-2025-07897,C1790,WAR,2025-08-05,2025-08-07,2025-08-05,Web,Despatched
SO-2025-07898,C1885,WAR,2025-08-05,2025-08-08,2025-08-06,Telephone,Despatched
SO-2025-07899,C1032,WAR,2025-08-05,2025-08-11,2025-08-05,Web,Part despatched
SO-2025-07900,C1411,BRS,2025-08-05,2025-08-08,2025-08-05,Telephone,Despatched
SO-2025-07901,C1741,BRS,2025-08-05,2025-08-06,2025-08-05,Telephone,Despatched
SO-2025-07902,C1338,BRS,2025-08-05,2025-08-07,2025-08-05,Trade counter,Despatched
SO-2025-07903,C1970,BRS,2025-08-05,2025-08-06,2025-08-06,Telephone,Despatched
SO-2025-07904,C1578,BRS,2025-08-05,2025-08-07,2025-08-05,Web,Despatched
SO-2025-07905,C1366,DAV,2025-08-06,2025-08-08,2025-08-06,Telephone,Part despatched
SO-2025-07906,C1145,DAV,2025-08-06,2025-08-11,2025-08-07,Telephone,Despatched
SO-2025-07907,C1300,DAV,2025-08-06,2025-08-07,2025-08-06,Web,Despatched
SO-2025-07908,C1094,DAV,2025-08-06,2025-08-11,2025-08-06,Web,Despatched
SO-2025-07909,C1253,DAV,2025-08-06,2025-08-11,2025-08-06,Telephone,Despatched
SO-2025-07910,C1593,DAV,2025-08-06,2025-08-08,2025-08-06,Account manager,Despatched
SO-2025-07911,C1366,DAV,2025-08-06,2025-08-12,2025-08-06,Account manager,Part despatched
SO-2025-07912,C1730,WAR,2025-08-06,2025-08-11,2025-08-06,Account manager,Despatched
SO-2025-07913,C1174,WAR,2025-08-06,2025-08-11,2025-08-06,Telephone,Despatched
SO-2025-07914,C1591,WAR,2025-08-06,2025-08-08,2025-08-06,Account manager,Part despatched
SO-2025-07915,C1123,WAR,2025-08-06,2025-08-07,2025-08-07,Web,Part despatched
SO-2025-07916,C1790,WAR,2025-08-06,2025-08-12,2025-08-06,Web,Despatched
SO-2025-07917,C1212,BRS,2025-08-06,2025-08-11,2025-08-06,Trade counter,Despatched
SO-2025-07918,C1659,BRS,2025-08-06,2025-08-08,2025-08-06,Trade counter,Despatched
SO-2025-07919,C1432,LIV,2025-08-06,2025-08-08,2025-08-06,Trade counter,Despatched
SO-2025-07920,C1911,LIV,2025-08-06,2025-08-08,2025-08-06,Web,Despatched
SO-2025-07921,C1050,DAV,2025-08-07,2025-08-13,2025-08-07,Trade counter,Despatched
SO-2025-07922,C1145,DAV,2025-08-07,2025-08-13,2025-08-08,Web,Despatched
SO-2025-07923,C1704,DAV,2025-08-07,2025-08-12,2025-08-07,Trade counter,Despatched
SO-2025-07924,C1429,DAV,2025-08-07,2025-08-12,2025-08-08,Trade counter,Despatched
SO-2025-07925,C1235,DAV,2025-08-07,2025-08-11,2025-08-11,Telephone,Despatched
SO-2025-07926,C1800,DAV,2025-08-07,2025-08-13,2025-08-07,Trade counter,Despatched
SO-2025-07927,C1354,DAV,2025-08-07,2025-08-13,2025-08-07,Telephone,Part despatched
SO-2025-07928,C1429,DAV,2025-08-07,2025-08-08,2025-08-07,Web,Despatched
SO-2025-07929,C1841,DAV,2025-08-07,2025-08-13,2025-08-07,Trade counter,Despatched
SO-2025-07930,C1806,WAR,2025-08-07,2025-08-12,2025-08-07,Web,Despatched
SO-2025-07931,C1679,WAR,2025-08-07,2025-08-08,2025-08-07,Trade counter,Despatched
SO-2025-07932,C1716,WAR,2025-08-07,2025-08-08,2025-08-07,Account manager,Despatched
SO-2025-07933,C1918,WAR,2025-08-07,2025-08-12,2025-08-07,Web,Part despatched
SO-2025-07934,C1785,BRS,2025-08-07,2025-08-08,2025-08-07,Web,Despatched
SO-2025-07935,C1302,BRS,2025-08-07,2025-08-13,2025-08-07,Trade counter,Despatched
SO-2025-07936,C1874,BRS,2025-08-07,2025-08-13,2025-08-07,Account manager,Despatched
SO-2025-07937,C1422,LIV,2025-08-07,2025-08-13,2025-08-08,Telephone,Despatched
SO-2025-07938,C1795,DAV,2025-08-08,2025-08-11,2025-08-11,Trade counter,Despatched
SO-2025-07939,C1585,DAV,2025-08-08,2025-08-14,2025-08-08,Web,Despatched
SO-2025-07940,C1440,DAV,2025-08-08,2025-08-14,2025-08-12,Account manager,Despatched
SO-2025-07941,C1648,DAV,2025-08-08,2025-08-12,2025-08-08,Telephone,Despatched
SO-2025-07942,C1521,DAV,2025-08-08,2025-08-12,2025-08-08,Telephone,Part despatched
SO-2025-07943,C1094,DAV,2025-08-08,2025-08-13,2025-08-12,Account manager,Despatched
SO-2025-07944,C1201,DAV,2025-08-08,2025-08-14,2025-08-11,Telephone,Part despatched
SO-2025-07945,C1145,DAV,2025-08-08,2025-08-14,2025-08-11,Trade counter,Despatched
SO-2025-07946,C1695,DAV,2025-08-08,2025-08-14,2025-08-11,Telephone,Despatched
SO-2025-07947,C1270,DAV,2025-08-08,2025-08-14,2025-08-11,Telephone,Despatched
SO-2025-07948,C1402,WAR,2025-08-08,2025-08-12,2025-08-08,Telephone,Despatched
SO-2025-07949,C1750,WAR,2025-08-08,2025-08-11,2025-08-08,Web,Part despatched
SO-2025-07950,C1538,WAR,2025-08-08,2025-08-12,2025-08-08,Telephone,Despatched
SO-2025-07951,C1234,WAR,2025-08-08,2025-08-13,2025-08-11,Telephone,Despatched
SO-2025-07952,C1302,BRS,2025-08-08,2025-08-13,2025-08-08,Telephone,Despatched
SO-2025-07953,C1785,BRS,2025-08-08,2025-08-13,2025-08-08,Trade counter,Despatched
SO-2025-07954,C1338,BRS,2025-08-08,2025-08-11,2025-08-08,Telephone,Despatched
SO-2025-07955,C1147,BRS,2025-08-08,2025-08-14,2025-08-08,Telephone,Despatched
SO-2025-07956,C1602,BRS,2025-08-08,2025-08-14,2025-08-08,Trade counter,Despatched
SO-2025-07957,C1525,BRS,2025-08-08,2025-08-12,2025-08-08,Trade counter,Part despatched
SO-2025-07958,C1821,LIV,2025-08-08,2025-08-11,2025-08-13,Web,Despatched
SO-2025-07959,C1878,LIV,2025-08-08,2025-08-14,2025-08-08,Web,Despatched
SO-2025-07960,C1430,LIV,2025-08-08,2025-08-13,2025-08-08,Account manager,Despatched
SO-2025-07961,C1778,LIV,2025-08-08,2025-08-14,2025-08-08,Telephone,Despatched
SO-2025-07962,C1357,LIV,2025-08-08,2025-08-14,2025-08-08,Telephone,Despatched
SO-2025-07963,C1168,LIV,2025-08-08,2025-08-14,2025-08-12,Account manager,Despatched
SO-2025-07964,C1723,LIV,2025-08-08,2025-08-12,2025-08-12,Account manager,Part despatched
SO-2025-07965,C1429,DAV,2025-08-11,2025-08-13,2025-08-12,Web,Despatched
SO-2025-07966,C1437,DAV,2025-08-11,2025-08-15,2025-08-12,Trade counter,Despatched
SO-2025-07967,C1928,DAV,2025-08-11,2025-08-15,2025-08-11,Telephone,Despatched
SO-2025-07968,C1704,DAV,2025-08-11,2025-08-12,2025-08-12,Account manager,Despatched
SO-2025-07969,C1217,DAV,2025-08-11,2025-08-12,2025-08-11,Trade counter,Part despatched
SO-2025-07970,C1211,DAV,2025-08-11,2025-08-14,2025-08-14,Web,Despatched
SO-2025-07971,C1767,DAV,2025-08-11,2025-08-13,2025-08-12,Telephone,Despatched
SO-2025-07972,C1676,DAV,2025-08-11,2025-08-12,2025-08-12,Telephone,Despatched
SO-2025-07973,C1218,DAV,2025-08-11,2025-08-15,2025-08-12,Trade counter,Part despatched
SO-2025-07974,C1947,DAV,2025-08-11,2025-08-15,2025-08-11,Account manager,Part despatched
SO-2025-07975,C1871,WAR,2025-08-11,2025-08-14,2025-08-13,Account manager,Despatched
SO-2025-07976,C1871,WAR,2025-08-11,2025-08-14,2025-08-12,Telephone,Part despatched
SO-2025-07977,C1844,WAR,2025-08-11,2025-08-12,2025-08-12,Web,Part despatched
SO-2025-07978,C1234,WAR,2025-08-11,2025-08-13,2025-08-11,Trade counter,Part despatched
SO-2025-07979,C1081,WAR,2025-08-11,2025-08-14,2025-08-12,Trade counter,Despatched
SO-2025-07980,C1866,WAR,2025-08-11,2025-08-15,2025-08-12,Trade counter,Despatched
SO-2025-07981,C1302,BRS,2025-08-11,2025-08-13,2025-08-14,Trade counter,Part despatched
SO-2025-07982,C1131,LIV,2025-08-11,2025-08-14,2025-08-11,Trade counter,Despatched
SO-2025-07983,C1333,LIV,2025-08-11,2025-08-12,2025-08-11,Trade counter,Despatched
SO-2025-07984,C1160,LIV,2025-08-11,2025-08-13,2025-08-11,Telephone,Despatched
SO-2025-07985,C1379,LIV,2025-08-11,2025-08-15,2025-08-12,Web,Part despatched
SO-2025-07986,C1137,DAV,2025-08-12,2025-08-14,2025-08-15,Trade counter,Despatched
SO-2025-07987,C1447,DAV,2025-08-12,2025-08-13,2025-08-12,Telephone,Despatched
SO-2025-07988,C1319,DAV,2025-08-12,2025-08-15,2025-08-12,Trade counter,Despatched
SO-2025-07989,C1146,DAV,2025-08-12,2025-08-18,2025-08-14,Trade counter,Despatched
SO-2025-07990,C1427,DAV,2025-08-12,2025-08-18,2025-08-12,Web,Part despatched
SO-2025-07991,C1278,DAV,2025-08-12,2025-08-15,2025-08-13,Telephone,Part despatched
SO-2025-07992,C1521,DAV,2025-08-12,2025-08-14,2025-08-12,Trade counter,Despatched
SO-2025-07993,C1755,DAV,2025-08-12,2025-08-18,2025-08-14,Telephone,Despatched
SO-2025-07994,C1319,DAV,2025-08-12,2025-08-13,2025-08-12,Telephone,Despatched
SO-2025-07995,C1720,WAR,2025-08-12,2025-08-18,2025-08-12,Trade counter,Despatched
SO-2025-07996,C1730,WAR,2025-08-12,2025-08-13,2025-08-12,Account manager,Despatched
SO-2025-07997,C1533,WAR,2025-08-12,2025-08-15,2025-08-12,Telephone,Despatched
SO-2025-07998,C1790,WAR,2025-08-12,2025-08-14,2025-08-12,Telephone,Despatched
SO-2025-07999,C1247,BRS,2025-08-12,2025-08-15,2025-08-12,Account manager,Part despatched
SO-2025-08000,C1338,BRS,2025-08-12,2025-08-14,2025-08-12,Trade counter,Despatched
SO-2025-08001,C1778,LIV,2025-08-12,2025-08-14,2025-08-13,Trade counter,Despatched
SO-2025-08002,C1478,LIV,2025-08-12,2025-08-18,2025-08-12,Web,Despatched
SO-2025-08003,C1270,DAV,2025-08-13,2025-08-19,2025-08-13,Web,Despatched
SO-2025-08004,C1098,DAV,2025-08-13,2025-08-18,2025-08-13,Account manager,Despatched
SO-2025-08005,C1211,DAV,2025-08-13,2025-08-15,2025-08-14,Trade counter,Despatched
SO-2025-08006,C1389,DAV,2025-08-13,2025-08-15,2025-08-14,Trade counter,Part despatched
SO-2025-08007,C1057,WAR,2025-08-13,2025-08-15,2025-08-15,Telephone,Part despatched
SO-2025-08008,C1264,WAR,2025-08-13,2025-08-14,2025-08-13,Trade counter,Despatched
SO-2025-08009,C1055,WAR,2025-08-13,2025-08-18,2025-08-13,Telephone,Despatched
SO-2025-08010,C1234,WAR,2025-08-13,2025-08-14,2025-08-13,Trade counter,Despatched
SO-2025-08011,C1602,BRS,2025-08-13,2025-08-18,2025-08-13,Web,Despatched
SO-2025-08012,C1584,LIV,2025-08-13,2025-08-19,2025-08-15,Telephone,Despatched
SO-2025-08013,C1726,LIV,2025-08-13,2025-08-19,2025-08-13,Web,Despatched
SO-2025-08014,C1900,LIV,2025-08-13,2025-08-14,2025-08-13,Trade counter,Despatched
SO-2025-08015,C1085,LIV,2025-08-13,2025-08-15,2025-08-13,Account manager,Despatched
SO-2025-08016,C1426,DAV,2025-08-14,2025-08-18,2025-08-14,Account manager,Part despatched
SO-2025-08017,C1648,DAV,2025-08-14,2025-08-15,2025-08-14,Web,Despatched
